point,brazilian_stocks,fiis,international_equity,fixed_income,crypto,total_return,annualized_return,annualized_volatility,max_drawdown,calmar,hhi,feasible
3539,0.3,0.05,0.2,0.15,0.3,1.1764049966502759,0.29584848417876897,0.19384619999101202,-0.14428527999616314,2.0504412105423104,0.245,True
3540,0.3,0.05,0.15,0.2,0.3,1.1576138808349814,0.2921090920202314,0.19053602856315113,-0.13746513794529125,2.124968529377141,0.245,True
3541,0.2,0.05,0.15,0.3,0.3,1.1061012298189623,0.2817455504398174,0.18403070996460316,-0.13542680435164378,2.0804267795336018,0.245,True
3542,0.35,0.1,0.2,0.1,0.25,1.1046838443171496,0.2814580174400563,0.17593066401413177,-0.12531493048460274,2.2460054548299704,0.245,True
3543,0.3,0.15,0.05,0.2,0.3,1.0891381671393376,0.27829589047617564,0.18606310817732374,-0.12334265248209231,2.256282679801948,0.245,True
3544,0.35,0.1,0.1,0.2,0.25,1.0658441311076894,0.2735281785170267,0.16943732208354467,-0.11232734225498964,2.4350988194495136,0.245,True
3545,0.3,0.05,0.3,0.15,0.2,1.0477776174715498,0.26980567152710466,0.1562294641260893,-0.12675596735858619,2.1285441399680862,0.245,True
3546,0.35,0.1,0.25,0.1,0.2,1.037687089479249,0.2677170352300138,0.1574643602836172,-0.11372035857371954,2.3541698125799124,0.245,True
3547,0.35,0.2,0.1,0.1,0.25,1.0355914754310485,0.2672824001651386,0.17083708365950365,-0.11040203488521572,2.420991609828844,0.245,True
3548,0.35,0.05,0.2,0.2,0.2,1.032948881182222,0.2667338946669324,0.15287058664079203,-0.10659797887811684,2.502241576005053,0.245,True
3549,0.3,0.05,0.15,0.3,0.2,0.988774381219024,0.2574936566410584,0.1441999416647402,-0.09874513182429923,2.6076592525009348,0.245,True
3550,0.35,0.1,0.1,0.25,0.2,0.9781939215764301,0.25526020609903055,0.14676279449039292,-0.0933946426810619,2.7331354215972703,0.245,True
3551,0.3,0.05,0.3,0.2,0.15,0.9580725403900197,0.25099066819725935,0.13413325740109489,-0.10621069443436226,2.363139319763797,0.245,True
3552,0.3,0.15,0.05,0.3,0.2,0.9200376660296299,0.24283948300886515,0.13933031047955685,-0.0825391160353991,2.942113929409142,0.245,True
3553,0.3,0.05,0.2,0.3,0.15,0.918000806924578,0.24239994179212543,0.12513590091085358,-0.08583245538866646,2.824105878067803,0.245,True
3554,0.35,0.1,0.25,0.2,0.1,0.8526708970942862,0.22813393405968863,0.11570096742455262,-0.07864567573131842,2.9007816633056245,0.245,True
3555,0.35,0.1,0.2,0.25,0.1,0.8321578293727387,0.22358543902634942,0.11130399165991318,-0.07347012667609831,3.043215646163945,0.245,True
3556,0.25,0.1,0.2,0.35,0.1,0.7873037667035563,0.2135200266879973,0.09787339379201232,-0.06307175418449085,3.38535100931918,0.245,True
3557,0.2,0.1,0.25,0.35,0.1,0.7849051435284045,0.21297704563402542,0.09721020623341176,-0.07225470385768284,2.94758727478169,0.245,True
3558,0.25,0.2,0.1,0.35,0.1,0.7197498166418981,0.1980377989131208,0.09122650594902401,-0.058728561782557254,3.3720866457850027,0.245,True
3559,0.3,0.15,0.2,0.3,0.05,0.6989910972514799,0.193198957801475,0.08704561688258612,-0.05888103896789176,3.281174401607073,0.245,True
3560,0.2,0.15,0.3,0.3,0.05,0.6964595857013811,0.1926061728139956,0.08372364699517729,-0.062308789769190076,3.0911557346477925,0.245,True
3561,0.2,0.25,0.1,0.35,0.1,0.6847024882074886,0.18984534431995548,0.08576056272156077,-0.05057438066565856,3.7537848574953654,0.245,True
3562,0.2,0.2,0.2,0.35,0.05,0.6432097709031754,0.179997995461324,0.07277224677733166,-0.03815808165410706,4.717165739435183,0.245,True
3563,0.2,0.3,0.15,0.3,0.05,0.5970955738707215,0.16885734060916158,0.06995056360879495,-0.04569872816287901,3.6950118175569724,0.245,True
3564,0.15,0.3,0.2,0.3,0.05,0.5960120362910546,0.1685930069286432,0.06836005813867879,-0.03670090357140188,4.593701803571246,0.245,True
3565,0.2,0.05,0.2,0.35,0.2,0.9600215012935001,0.25140549235382514,0.13943951568410806,-0.1063468270591581,2.36401498103911,0.24500000000000002,True
3566,0.25,0.1,0.1,0.35,0.2,0.9305277616577816,0.24509826894875708,0.13684011772482926,-0.08963007513403587,2.734553871367716,0.24500000000000002,True
3567,0.25,0.1,0.35,0.2,0.1,0.8473438996753784,0.22695598539066064,0.1137789063755436,-0.09595056203061691,2.365342949405978,0.24500000000000002,True
3568,0.35,0.05,0.2,0.15,0.25,1.1201236805738204,0.28458323881491654,0.17527670357348768,-0.12614847379912042,2.255938817524567,0.24999999999999997,True
3569,0.35,0.2,0.05,0.15,0.25,1.0163065897559216,0.26326859546963655,0.16809034216894342,-0.10364509656201382,2.5400969674635347,0.24999999999999997,True
3570,0.25,0.05,0.15,0.35,0.2,0.9646886501162477,0.2523977492152636,0.1396154391744947,-0.09762547922754816,2.585367582441956,0.24999999999999997,True
3571,0.35,0.05,0.2,0.25,0.15,0.9415409004729149,0.24746089098240387,0.13098130348149506,-0.09011168729364438,2.7461575564111915,0.24999999999999997,True
3572,0.25,0.15,0.05,0.35,0.2,0.8966028767916823,0.237763483473737,0.1345288039152887,-0.081384834269839,2.9214716182306155,0.24999999999999997,True
3573,0.25,0.05,0.2,0.35,0.15,0.8946042187978867,0.2373286409066988,0.11982908841048998,-0.08407748771706858,2.8227370649482277,0.24999999999999997,True
3574,0.2,0.05,0.25,0.35,0.15,0.8909562982612014,0.23653418356928713,0.11975568672944131,-0.0963871300300243,2.4540017271559744,0.24999999999999997,True
3575,0.2,0.25,0.05,0.35,0.15,0.7566934433869088,0.2065538827135982,0.10674490020818467,-0.05864278553747493,3.522238597987515,0.24999999999999997,True
3576,0.25,0.0,0.25,0.25,0.25,1.103987991561321,0.28131680842912954,0.17026598424286368,-0.13763299198316892,2.0439634739869033,0.25,True
3577,0.35,0.05,0.15,0.2,0.25,1.1006235771948005,0.28063363011111697,0.1718745869749864,-0.11975638400912358,2.3433709395378624,0.25,True
3578,0.35,0.05,0.25,0.15,0.2,1.052840896649177,0.27085113382724035,0.15679025720108333,-0.11513119320573395,2.3525434444446547,0.25,True
3579,0.35,0.15,0.05,0.2,0.25,1.0312929032433868,0.26638993214699425,0.1673765004882777,-0.10467311589545625,2.5449699272643698,0.25,True
3580,0.35,0.05,0.15,0.25,0.2,1.0130082136452283,0.26257953716933136,0.14930563276670558,-0.10029033162701695,2.6181939266675607,0.25,True
3581,0.35,0.05,0.25,0.2,0.15,0.9618266844405785,0.2517894690485438,0.13513773042528351,-0.09754933023878531,2.581150156871432,0.25,True
3582,0.25,0.15,0.2,0.35,0.05,0.6776932372541209,0.18819329913366456,0.07915872031914796,-0.047398317552248215,3.9704636968646603,0.25,True
3583,0.2,0.15,0.25,0.35,0.05,0.6765090920821133,0.18791374792052906,0.07754267463633749,-0.05050063423785578,3.7210175823825007,0.25,True
3584,0.25,0.2,0.15,0.35,0.05,0.6441504594261209,0.18022307235468316,0.07547306311702613,-0.05149380030169681,3.499898459596591,0.25,True
3585,0.15,0.2,0.25,0.35,0.05,0.6419056619186818,0.1796858214411261,0.07235071504651137,-0.04710464199198794,3.814609640206776,0.25,True
3586,0.2,0.25,0.15,0.35,0.05,0.6101721170079839,0.17203803215335456,0.0687653795642442,-0.0428142657963686,4.018240858586588,0.25,True
3587,0.15,0.25,0.2,0.35,0.05,0.609109182676594,0.17178013229253897,0.06722974995686823,-0.035898593242836285,4.785149410466618,0.25,True
3588,0.3,0.1,0.35,0.15,0.1,0.8703913101872436,0.23203623971948284,0.11948282282820487,-0.09831759935239959,2.360068199873308,0.25499999999999995,True
3589,0.35,0.1,0.15,0.3,0.1,0.81160629601378,0.21899423621240466,0.10738079775409293,-0.0749082489743802,2.9234996039929344,0.25499999999999995,True
3590,0.3,0.05,0.25,0.1,0.3,1.195138068133784,0.2995549597274034,0.19744587427616583,-0.15443038383890395,1.9397410812621436,0.255,True
3591,0.25,0.0,0.25,0.2,0.3,1.1846384694807552,0.297480146652346,0.19345330378695286,-0.15617173685613173,1.9048270361902306,0.255,True
3592,0.3,0.1,0.25,0.05,0.3,1.179330280945221,0.2964286708711261,0.1980845182284616,-0.15337532537335552,1.9327011704753778,0.255,True
3593,0.35,0.1,0.15,0.1,0.3,1.167900325480618,0.2941587502406733,0.19512946569854714,-0.13779473640941864,2.134760426310208,0.255,True
3594,0.25,0.0,0.2,0.25,0.3,1.1660177034320829,0.2937841079282477,0.18982902989273648,-0.1461100904910977,2.0107037572887387,0.255,True
3595,0.35,0.1,0.1,0.15,0.3,1.1489386060676279,0.290375402158638,0.1921463502224359,-0.1315785904339133,2.2068590429571597,0.255,True
3596,0.3,0.05,0.1,0.25,0.3,1.138765147202669,0.2883363559985215,0.1875294218135239,-0.13129109969302433,2.196160719749392,0.255,True
3597,0.35,0.15,0.1,0.1,0.3,1.13340076083916,0.2872585778471839,0.19282025736896583,-0.13079016023140055,2.1963317220420215,0.255,True
3598,0.3,0.05,0.3,0.1,0.25,1.133173528992832,0.2872128840091346,0.17875771531575094,-0.14613077352714643,1.9654510619269363,0.255,True
3599,0.3,0.0,0.25,0.2,0.25,1.1295075571631719,0.2864752482420261,0.17408193759554502,-0.1369117127249403,2.0924086226104217,0.255,True
