run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors,generations_run,converged_early
22,64,"['BBDC3', 'BRFS3', 'CMIG4', 'CPFE3', 'EMBJ3', 'IGTI11', 'MOTV3', 'ODPV3', 'POMO4', 'TTEN3']",4.466357917085276,0.22000000000000003,0.02977278757811081,0.21961898629678597,0.39265939838307423,"{'Bens Industriais': 3, 'Financeiro e Outros': 2, 'Utilidade Pública': 2, 'Consumo não Cíclico': 2, 'Saúde': 1}",79,True
23,65,"['BBDC3', 'CSNA3', 'ECOR3', 'NATU3', 'POMO3', 'PRIO3', 'SANB11', 'SAPR3', 'SBFG3', 'UNIP3']",4.8706600054415645,0.16000000000000006,0.08379969596512184,0.2885433528581053,0.4234484035072898,"{'Financeiro e Outros': 2, 'Bens Industriais': 2, 'Materiais Básicos': 2, 'Utilidade Pública': 1, 'Consumo Cíclico': 1, 'Consumo não Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1}",64,True
24,66,"['AURE3', 'BMEB4', 'EMBJ3', 'FLRY3', 'GOAU4', 'MOTV3', 'RECV3', 'RENT3', 'SIMH3', 'UGPA3']",4.613787637033123,0.16000000000000006,0.008436478345001875,0.06626089784513631,0.25586148287475546,"{'Financeiro e Outros': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Bens Industriais': 2, 'Saúde': 1, 'Materiais Básicos': 1, 'Utilidade Pública': 1, 'Consumo Cíclico': 1}",72,True
25,67,"['AURE3', 'DASA3', 'MILS3', 'MOTV3', 'NATU3', 'PETR4', 'SANB3', 'SHUL4', 'TAEE3', 'VIVT3']",4.535078214271597,0.18000000000000005,0.23226282635069917,0.14902661375807558,0.2148291647843933,"{'Bens Industriais': 3, 'Utilidade Pública': 2, 'Comunicações': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Financeiro e Outros': 1, 'Consumo não Cíclico': 1, 'Saúde': 1}",53,True
26,68,"['ALUP11', 'BRAV3', 'CEAB3', 'GMAT3', 'INTB3', 'LEVE3', 'MILS3', 'SOMA3', 'TAEE3', 'UNIP3']",4.791189879203993,0.18000000000000005,0.22372193058205553,0.2158610827826306,0.1535219350316031,"{'Consumo Cíclico': 3, 'Utilidade Pública': 2, 'Materiais Básicos': 1, 'Tecnologia da Informação': 1, 'Bens Industriais': 1, 'Consumo não Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1}",86,True
27,69,"['BMEB4', 'CYRE3', 'EZTC3', 'MOVI3', 'NATU3', 'NEOE3', 'PGMN3', 'POMO3', 'SAPR4', 'TTEN3']",4.605991428395738,0.20000000000000004,0.1840961881688864,0.24553775337881775,0.24468040227275925,"{'Consumo Cíclico': 3, 'Utilidade Pública': 2, 'Consumo não Cíclico': 2, 'Bens Industriais': 1, 'Saúde': 1, 'Financeiro e Outros': 1}",74,True
28,70,"['ALUP11', 'BBDC3', 'CMIG4', 'ITSA3', 'JBSS3', 'MOVI3', 'POMO4', 'SIMH3', 'VAMO3', 'VULC3']",4.461404273333496,0.22000000000000003,0.5574614199145779,0.48298319402943996,0.31556213504661906,"{'Financeiro e Outros': 3, 'Consumo Cíclico': 2, 'Bens Industriais': 2, 'Utilidade Pública': 2, 'Consumo não Cíclico': 1}",101,True
29,71,"['ABCB4', 'CPLE5', 'CURY3', 'DXCO3', 'ISAE4', 'LOGN3', 'MRVE3', 'RDOR3', 'SAPR11', 'TIMS3']",4.419454163810815,0.18000000000000005,0.03440125965311022,0.07266613138508676,0.37889087199675814,"{'Utilidade Pública': 3, 'Consumo Cíclico': 2, 'Saúde': 1, 'Comunicações': 1, 'Financeiro e Outros': 1, 'Materiais Básicos': 1, 'Bens Industriais': 1}",70,True
30,72,"['BRFS3', 'CPFE3', 'EQTL3', 'ITUB4', 'KLBN11', 'MBRF3', 'ODPV3', 'SOMA3', 'TAEE11', 'VULC3']",4.678516574206872,0.20000000000000004,0.1033353763684089,0.2158830442458494,0.3095230094231875,"{'Utilidade Pública': 3, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 2, 'Financeiro e Outros': 1, 'Saúde': 1, 'Materiais Básicos': 1}",56,True
31,73,"['ASAI3', 'BBDC4', 'BRFS3', 'CSNA3', 'FLRY3', 'ITUB3', 'KLBN4', 'RECV3', 'TOTS3', 'TTEN3']",4.60678120906288,0.20000000000000004,0.14515411109190457,0.22992724886084048,0.3343344334140632,"{'Consumo não Cíclico': 3, 'Financeiro e Outros': 2, 'Materiais Básicos': 2, 'Saúde': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Tecnologia da Informação': 1}",96,True
32,74,"['BBDC3', 'BRSR6', 'FLRY3', 'HYPE3', 'ISAE4', 'LOGN3', 'MILS3', 'RAIZ4', 'TAEE3', 'VALE3']",4.277963027506555,0.18000000000000005,0.26431651482702756,0.3511024459807604,0.42509655599456075,"{'Utilidade Pública': 2, 'Financeiro e Outros': 2, 'Saúde': 2, 'Bens Industriais': 2, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}",85,True
33,75,"['BRFS3', 'FRAS3', 'GGPS3', 'GUAR3', 'ISAE4', 'PRIO3', 'SBSP3', 'SULA11', 'TAEE11', 'UGPA3']",4.479346391952386,0.20000000000000004,0.027971204699787283,0.16227998013453096,0.36642205176423687,"{'Utilidade Pública': 3, 'Bens Industriais': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Consumo não Cíclico': 1, 'Consumo Cíclico': 1, 'Financeiro e Outros': 1}",72,True
34,76,"['AESB3', 'CSNA3', 'FLRY3', 'MOVI3', 'NATU3', 'RENT3', 'SAPR11', 'SULA11', 'TIMS3', 'UNIP3']",4.365258203709417,0.16000000000000006,0.17060962219660775,0.20112672233433126,0.3089747926626998,"{'Materiais Básicos': 2, 'Consumo Cíclico': 2, 'Utilidade Pública': 2, 'Saúde': 1, 'Comunicações': 1, 'Consumo não Cíclico': 1, 'Financeiro e Outros': 1}",108,True
35,77,"['ASAI3', 'BPAC11', 'IRBR3', 'ITSA4', 'PETR3', 'SAPR11', 'STBP3', 'TOTS3', 'TTEN3', 'UNIP6']",4.770852951230014,0.18000000000000005,0.04845446088196502,0.097664569274376,0.28654240104590495,"{'Financeiro e Outros': 3, 'Consumo não Cíclico': 2, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Utilidade Pública': 1, 'Bens Industriais': 1, 'Tecnologia da Informação': 1}",93,True
36,78,"['BEEF3', 'CMIG3', 'CXSE3', 'GGBR4', 'GRND3', 'ITSA3', 'POMO4', 'RADL3', 'UNIP6', 'VALE3']",5.004881200932455,0.18000000000000005,0.2416082395956917,0.25363391263405954,0.29346141163722705,"{'Materiais Básicos': 3, 'Financeiro e Outros': 2, 'Bens Industriais': 1, 'Consumo Cíclico': 1, 'Utilidade Pública': 1, 'Consumo não Cíclico': 1, 'Saúde': 1}",126,True
37,79,"['ABCB4', 'AESB3', 'BBDC4', 'EMBJ3', 'ITSA3', 'JBSS3', 'PETR4', 'POMO4', 'SANB11', 'VULC3']",4.623297844052153,0.24000000000000007,0.2391979736734603,0.3192238012571311,0.43670485442010115,"{'Financeiro e Outros': 4, 'Bens Industriais': 2, 'Consumo Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Consumo não Cíclico': 1, 'Utilidade Pública': 1}",80,True
38,80,"['AURE3', 'CMIG3', 'CYRE3', 'ECOR3', 'EMBJ3', 'EQTL3', 'KLBN4', 'PRIO3', 'RDOR3', 'SMTO3']",4.4073324015349415,0.18000000000000005,0.08379969596512184,0.08400070583279444,0.16045285279749308,"{'Utilidade Pública': 3, 'Bens Industriais': 2, 'Consumo Cíclico': 1, 'Saúde': 1, 'Consumo não Cíclico': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}",92,True
39,81,"['AESB3', 'BEEF3', 'CMIG4', 'GMAT3', 'GRND3', 'ITSA4', 'SHUL4', 'TAEE4', 'TIMS3', 'TTEN3']",5.137907119799718,0.22000000000000003,0.290929559938895,0.3000862245173363,0.22829666737480442,"{'Utilidade Pública': 3, 'Consumo não Cíclico': 3, 'Financeiro e Outros': 1, 'Consumo Cíclico': 1, 'Bens Industriais': 1, 'Comunicações': 1}",113,True
40,82,"['BEEF3', 'CMIG3', 'DIRR3', 'EQTL3', 'GGBR4', 'LOGN3', 'MOTV3', 'POMO3', 'RECV3', 'SANB3']",4.651870512403715,0.18000000000000005,0.054028325215197195,0.1598877264920167,0.2833689024808111,"{'Bens Industriais': 3, 'Utilidade Pública': 2, 'Consumo Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Consumo não Cíclico': 1, 'Materiais Básicos': 1, 'Financeiro e Outros': 1}",95,True
41,83,"['CURY3', 'FLRY3', 'ISAE4', 'ITSA3', 'MDIA3', 'MOVI3', 'POMO3', 'SAPR3', 'STBP3', 'VIVA3']",5.008921663152975,0.20000000000000004,0.23246338131430005,0.35527579864094905,0.32915521911282286,"{'Consumo Cíclico': 3, 'Utilidade Pública': 2, 'Bens Industriais': 2, 'Saúde': 1, 'Financeiro e Outros': 1, 'Consumo não Cíclico': 1}",146,True
42,84,"['AZZA3', 'BBDC3', 'IRBR3', 'JHSF3', 'LOGN3', 'MGLU3', 'PETR3', 'RAIZ4', 'UGPA3', 'WEGE3']",4.660075578412695,0.26,0.008436478345001875,0.1573686775610838,0.3470180374530358,"{'Consumo Cíclico': 3, 'Petróleo, Gás e Biocombustíveis': 3, 'Financeiro e Outros': 2, 'Bens Industriais': 2}",58,True
43,85,"['BBDC3', 'CPFE3', 'ENGI11', 'GRND3', 'ISAE4', 'KLBN11', 'MGLU3', 'MILS3', 'NEOE3', 'SOMA3']",4.168824944535563,0.28,0.21930892838284408,0.2804661814532221,0.4059984748635548,"{'Utilidade Pública': 4, 'Consumo Cíclico': 3, 'Financeiro e Outros': 1, 'Bens Industriais': 1, 'Materiais Básicos': 1}",53,True
44,86,"['ALUP11', 'AZZA3', 'BBDC3', 'CPLE5', 'EZTC3', 'ITUB3', 'KLBN3', 'KLBN4', 'MBRF3', 'VIVT3']",4.799812374122097,0.18000000000000005,0.17324058834395875,0.20236586532970896,0.3061765949150683,"{'Financeiro e Outros': 2, 'Consumo Cíclico': 2, 'Materiais Básicos': 2, 'Utilidade Pública': 2, 'Consumo não Cíclico': 1, 'Comunicações': 1}",60,True
