point,brazilian_stocks,fiis,international_equity,fixed_income,crypto,total_return,annualized_return,annualized_volatility,max_drawdown,calmar,hhi,feasible
31,0.21,0.21,0.19,0.19,0.2,0.8555677513971238,0.22877356215457856,0.14014709918531354,-0.10431292990342433,2.1931467399715756,0.2004,True
32,0.21,0.19,0.21,0.2,0.19,0.8518671407749723,0.2279563457617262,0.1366600868704302,-0.1052069243205922,2.1667427998093105,0.2004,True
33,0.19,0.21,0.19,0.21,0.2,0.8517674222379548,0.22793430957381577,0.1388004225503438,-0.1041214453968512,2.189119721735143,0.2004,True
34,0.2,0.19,0.21,0.21,0.19,0.8499724106554309,0.2275375055959159,0.13595945590271413,-0.10511086737226738,2.1647381596619737,0.2004,True
35,0.21,0.2,0.21,0.19,0.19,0.849016477733813,0.22732608298326373,0.13679392401933868,-0.10489971043448476,2.1670801763103102,0.2004,True
36,0.21,0.19,0.2,0.21,0.19,0.8481399519241364,0.22713215869431247,0.13582576879734276,-0.1029058816041929,2.2071834491242335,0.2004,True
37,0.19,0.2,0.21,0.21,0.19,0.8452295853068783,0.22648782330120332,0.1354146359836112,-0.10470756213203958,2.1630512514043154,0.2004,True
38,0.21,0.21,0.2,0.19,0.19,0.8424497160349664,0.22587174612689132,0.13609492393634107,-0.10228241641945579,2.208314527891099,0.2004,True
39,0.21,0.2,0.19,0.21,0.19,0.8415688191649942,0.2256763916521971,0.13514015545193075,-0.10028229785077725,2.2504110544815163,0.2004,True
40,0.21,0.21,0.19,0.2,0.19,0.8387292467396998,0.22504624176121757,0.13527549158519497,-0.09996600856119064,2.25122764227866,0.2004,True
41,0.19,0.21,0.2,0.21,0.19,0.8386747901632301,0.22503415057272003,0.1347071697812879,-0.10209137276737079,2.204242576750253,0.2004,True
42,0.2,0.21,0.19,0.21,0.19,0.8368464889057943,0.22462806765311605,0.13456633348702746,-0.09987106053451544,2.2491807581785372,0.2004,True
43,0.2,0.19,0.2,0.19,0.22,0.8962727762863307,0.23769168547793917,0.14975329216107972,-0.11557824467769584,2.056543479620855,0.2006,True
44,0.19,0.19,0.2,0.2,0.22,0.8943309373624504,0.23726916004505072,0.14913826346492018,-0.11548050736143334,2.0546251957695394,0.2006,True
45,0.2,0.19,0.19,0.2,0.22,0.8925960750470248,0.23689142640797511,0.1489701247718896,-0.1133321681957874,2.0902399572796706,0.2006,True
46,0.2,0.2,0.19,0.19,0.22,0.8897084198263208,0.23626218153425405,0.14909900226907724,-0.11304203028967086,2.0900383771313273,0.2006,True
47,0.19,0.2,0.19,0.2,0.22,0.8877725366091709,0.23583997690651048,0.14848068558147637,-0.11294480426597864,2.0880993901332605,0.2006,True
48,0.2,0.18,0.21,0.2,0.21,0.8863369655826041,0.23552670095071204,0.14556583516099522,-0.11392299615795054,2.067420177609812,0.2006,True
49,0.21,0.18,0.2,0.2,0.21,0.8845676659271853,0.23514037865671278,0.1454133653339262,-0.11176460380955544,2.1038895199538046,0.2006,True
50,0.2,0.18,0.2,0.21,0.21,0.8826416366656191,0.23471955983013193,0.1447562556375347,-0.11166761137603765,2.10194842477395,0.2006,True
51,0.21,0.2,0.2,0.18,0.21,0.8788095093204105,0.23388142245308075,0.1456741413053814,-0.11117672267118628,2.103690564299175,0.2006,True
52,0.18,0.2,0.2,0.21,0.21,0.87303933818709,0.23261725611369632,0.1437660874389457,-0.1108856109684252,2.097812818833044,0.2006,True
53,0.21,0.18,0.21,0.2,0.2,0.8715752314931766,0.23229607725710122,0.14137655654604164,-0.10979283021163999,2.1157672755982357,0.2006,True
54,0.21,0.2,0.18,0.2,0.21,0.8714208554390559,0.2322622022553702,0.1441024769673071,-0.10662809979535681,2.1782457222920915,0.2006,True
55,0.2,0.18,0.21,0.21,0.2,0.8696618130422935,0.2318760809401268,0.1407002975926586,-0.10969603100402348,2.113805566325567,0.2006,True
56,0.2,0.2,0.18,0.21,0.21,0.8695067655222655,0.23184203538136794,0.14343814715775877,-0.10653216335346993,2.1762632812789535,0.2006,True
57,0.21,0.18,0.2,0.21,0.2,0.8678593283923881,0.23148017242561036,0.1405563276725682,-0.10751650824219061,2.1529733081005613,0.2006,True
58,0.22,0.19,0.2,0.19,0.2,0.8669019111181784,0.2312697759727591,0.14139063929793697,-0.1073110359555286,2.1551350605598567,0.2006,True
59,0.2,0.21,0.18,0.2,0.21,0.8666413514210527,0.23121250443584618,0.14356945990987569,-0.10622893202906525,2.1765492697656437,0.2006,True
60,0.22,0.19,0.19,0.2,0.2,0.8631837682934973,0.23045201566109252,0.1405877943990514,-0.10502305128628797,2.1942993736955043,0.2006,True
61,0.19,0.19,0.2,0.22,0.2,0.8611795990024005,0.23001077160735806,0.13935047069142067,-0.10702223593259297,2.149186751734736,0.2006,True
62,0.22,0.2,0.19,0.19,0.2,0.8603244837943098,0.2298224104008879,0.1407211577429843,-0.10471638074644585,2.194713078915194,0.2006,True
63,0.2,0.19,0.19,0.22,0.2,0.8593782588606853,0.22961391263083786,0.13919838040617752,-0.10483163380716953,2.190311304822327,0.2006,True
64,0.21,0.2,0.18,0.21,0.2,0.8547120194442075,0.22858468508218266,0.13922266993672613,-0.10232203018998398,2.23397331598839,0.2006,True
65,0.19,0.2,0.19,0.22,0.2,0.8546201054013449,0.22856439436836795,0.13866923860888355,-0.10442920381444198,2.1887018766752173,0.2006,True
66,0.2,0.19,0.22,0.2,0.19,0.8536931493329398,0.2283597243820017,0.13681204494324598,-0.10740412291336654,2.126172796608557,0.2006,True
67,0.21,0.21,0.18,0.2,0.2,0.8518608949623365,0.22795496556112327,0.13935641577276123,-0.10201033890799449,2.2346260977205574,0.2006,True
