point,brazilian_stocks,fiis,international_equity,fixed_income,crypto,total_return,annualized_return,annualized_volatility,max_drawdown,calmar,hhi,feasible
884,0.16,0.25,0.2,0.34,0.05,0.5734398981842366,0.16305901574471227,0.06695785214591636,-0.03778676332288167,4.315241672100885,0.24620000000000003,True
885,0.25,0.11,0.29,0.29,0.06,0.6791502301075332,0.18853708335817743,0.08962574620298923,-0.06888452385450494,2.737002055155345,0.24639999999999998,True
886,0.26,0.11,0.33,0.23,0.07,0.7153443615283537,0.1970141596067292,0.09925016659815257,-0.08295180056005713,2.37504379985207,0.2464,True
887,0.23,0.11,0.33,0.26,0.07,0.7101117139199726,0.19579603614897367,0.09592120697940526,-0.082673108861396,2.3683158749628217,0.2464,True
888,0.21,0.13,0.27,0.33,0.06,0.6591379688223287,0.18379758270354274,0.08279060962424581,-0.06210250586529331,2.9595839997538667,0.2464,True
889,0.2,0.14,0.26,0.34,0.06,0.6508709424403065,0.18182857802507568,0.08059439645121125,-0.05908926262418657,3.077184753201661,0.24640000000000004,True
890,0.29,0.1,0.3,0.24,0.07,0.7114705194000619,0.19611259508989143,0.0991573955765389,-0.0775367612914214,2.529285358628839,0.24659999999999999,True
891,0.3,0.1,0.29,0.24,0.07,0.709245784529478,0.19559421433556934,0.09930005294601203,-0.07579465525081397,2.5805805658502394,0.24659999999999999,True
892,0.24,0.1,0.3,0.29,0.07,0.7028197996870986,0.1940943783691047,0.09318283853779481,-0.07578268942266031,2.5611967567763196,0.24659999999999999,True
893,0.24,0.1,0.29,0.3,0.07,0.698895327958428,0.19317654294948494,0.0919861370668962,-0.07332006875693686,2.634702152147237,0.24659999999999999,True
894,0.3,0.1,0.24,0.29,0.07,0.6894547198498198,0.19096281623400935,0.09395558357849769,-0.06458568394618625,2.956735991107912,0.24659999999999999,True
895,0.29,0.1,0.24,0.3,0.07,0.6877550658949863,0.19056338912419246,0.09261596148330044,-0.0636098746294852,2.99581456863712,0.24659999999999999,True
896,0.25,0.11,0.3,0.28,0.06,0.683085852443094,0.18946471859708813,0.09082940196103859,-0.07121563953070043,2.6604369467946936,0.2466,True
897,0.25,0.11,0.28,0.3,0.06,0.6752132687253407,0.18760768098934788,0.08843834034546665,-0.06654646105507911,2.819198466978867,0.2466,True
898,0.2,0.13,0.31,0.3,0.06,0.6730536521642081,0.18709723951657264,0.08673032794193694,-0.07202283083290995,2.5977490380880845,0.2466,True
899,0.2,0.13,0.3,0.31,0.06,0.6691530961087289,0.1861741996255002,0.08544213106657039,-0.06953334229899932,2.677480953309208,0.2466,True
900,0.28,0.11,0.25,0.3,0.06,0.6684499158659454,0.18600764387377766,0.08891740205065463,-0.06161184698213218,3.0190239862103314,0.2466,True
901,0.22,0.15,0.24,0.34,0.05,0.6249662721045814,0.17561581294088824,0.07706407037293371,-0.05048111256219456,3.4788419673699384,0.2466,True
902,0.15,0.22,0.24,0.34,0.05,0.595006645093038,0.16834763035608802,0.07018555516241289,-0.04741432650304689,3.5505646240755913,0.2466,True
903,0.15,0.24,0.22,0.34,0.05,0.5820956604174716,0.16518735969855003,0.06805655110770138,-0.04223425548277071,3.9112175131378253,0.2466,True
904,0.16,0.3,0.18,0.31,0.05,0.5528746303440208,0.15797077495666034,0.06578061271178708,-0.036793320863006684,4.293463358331696,0.2466,True
905,0.2,0.13,0.35,0.25,0.07,0.7072069062386299,0.195118744420667,0.09573920354347372,-0.0865534383398745,2.2543153474098014,0.2468,True
906,0.2,0.17,0.23,0.35,0.05,0.6124822505386327,0.1725981488944084,0.07372914940994371,-0.046827749765611326,3.6858091571412315,0.2468,True
907,0.17,0.2,0.23,0.35,0.05,0.599670901647364,0.16948512349248213,0.0707243534577802,-0.045680845788026,3.7102010825050895,0.2468,True
908,0.17,0.23,0.2,0.35,0.05,0.5802511324227104,0.1647344654343299,0.0677129795711607,-0.03935228572123328,4.186147320673784,0.2468,True
909,0.15,0.27,0.2,0.33,0.05,0.5666429084516513,0.1613822423987603,0.06625750771345564,-0.03746466134813775,4.307585777944904,0.24680000000000002,True
910,0.2,0.13,0.32,0.29,0.06,0.676952880245923,0.18801853218275522,0.08803251007857184,-0.07450408532189079,2.5236003015194606,0.247,True
911,0.2,0.13,0.29,0.32,0.06,0.6652512154916042,0.18524940626316355,0.0841685585507349,-0.06703557866501231,2.7634490512699976,0.247,True
912,0.24,0.12,0.25,0.33,0.06,0.659036612670163,0.18377348178600017,0.08386712094327634,-0.058588818320023384,3.136664760538335,0.247,True
913,0.25,0.12,0.24,0.33,0.06,0.6567834844620317,0.1832374692555434,0.08401691330934462,-0.0567919079193796,3.2264714458204646,0.247,True
914,0.22,0.14,0.23,0.35,0.06,0.6425060017551878,0.17982954966623765,0.07942557596585588,-0.052667977299980184,3.414400151385827,0.247,True
915,0.16,0.18,0.29,0.32,0.05,0.6264993735902553,0.17598533051368848,0.07707130985145792,-0.059850159250328994,2.9404321177762127,0.247,True
916,0.16,0.29,0.18,0.32,0.05,0.5554424390796131,0.1586085452582564,0.06554704953036361,-0.03667088374379657,4.3251901526667575,0.247,True
917,0.28,0.1,0.31,0.24,0.07,0.7136837132628866,0.1966278411008715,0.09907713021090361,-0.07927432376680088,2.4803471257514134,0.24700000000000003,True
918,0.31,0.1,0.28,0.24,0.07,0.7070094944998637,0.1950726875649369,0.0995047070792276,-0.07404798780014654,2.6344090279864547,0.24700000000000003,True
919,0.24,0.1,0.31,0.28,0.07,0.7067428895207224,0.19501048204497828,0.0943947936239519,-0.078237232352805,2.4925534324321825,0.24700000000000003,True
920,0.24,0.1,0.28,0.31,0.07,0.6949694777468274,0.19225696966410033,0.09080528879096553,-0.07084933041498709,2.7136031990421086,0.24700000000000003,True
921,0.28,0.1,0.24,0.31,0.07,0.6860551149093335,0.19016362385751773,0.09129719455882315,-0.06304162048980044,3.016477406196823,0.24700000000000003,True
922,0.22,0.13,0.25,0.34,0.06,0.6529994339752268,0.1823361602285709,0.08156929649592924,-0.0571329754853267,3.1914346956321187,0.24700000000000003,True
923,0.18,0.15,0.27,0.34,0.06,0.648718464856644,0.18131483192287878,0.07982140351511739,-0.0610427329520804,2.970293483832286,0.24700000000000003,True
924,0.18,0.17,0.26,0.34,0.05,0.6208504611876797,0.17462264378028536,0.07507099618917086,-0.053349077581720916,3.273208304544643,0.24700000000000003,True
925,0.17,0.18,0.26,0.34,0.05,0.6165487344782177,0.17358281327955072,0.07414738375748246,-0.05307816181924363,3.2703245050324594,0.24700000000000003,True
926,0.14,0.26,0.22,0.33,0.05,0.5752665825797523,0.1635088233301194,0.06741407052082633,-0.041775893643169915,3.913951541688972,0.24700000000000003,True
927,0.17,0.26,0.18,0.34,0.05,0.5647775776538395,0.1609212294117679,0.06607502887714689,-0.03811404013928754,4.222098439936627,0.24700000000000003,True
928,0.19,0.15,0.25,0.35,0.06,0.6426261534991122,0.17985831116162965,0.07842038631265442,-0.056200464190693133,3.2002993881216804,0.24719999999999998,True
929,0.21,0.15,0.25,0.34,0.05,0.6272226766641564,0.17615958485715688,0.07700413229596324,-0.051984416978950065,3.3886998276519824,0.2472,True
930,0.15,0.21,0.25,0.34,0.05,0.6014776364833134,0.16992514580108797,0.07128944425666608,-0.049981869385821276,3.3997357019481926,0.2472,True
931,0.15,0.25,0.21,0.34,0.05,0.5756556743033907,0.16360458936956235,0.0670343478764409,-0.0396214638508291,4.1291909351334795,0.2472,True
932,0.15,0.3,0.19,0.31,0.05,0.5550857889081224,0.1585200055491307,0.0657615431783177,-0.035796885400291134,4.428318379560515,0.2472,True
933,0.24,0.11,0.3,0.29,0.06,0.6813753353493921,0.1890617236660781,0.08963796672409376,-0.07065595768101496,2.675807247842009,0.24739999999999998,True
934,0.24,0.11,0.29,0.3,0.06,0.6774446530197189,0.1881346246535185,0.08842017655528202,-0.0683170295105342,2.753846676318222,0.24739999999999998,True
935,0.21,0.14,0.24,0.35,0.06,0.644742911796198,0.1803647833312345,0.07936608260242205,-0.05432234501185729,3.3202687272036053,0.24739999999999998,True
936,0.23,0.12,0.26,0.33,0.06,0.6612782201261351,0.18430627213678386,0.08379241822095654,-0.06038096277795657,3.052390416736929,0.2474,True
937,0.26,0.12,0.23,0.33,0.06,0.6545188213504376,0.18269822262373392,0.08424124269281007,-0.05673277007154354,3.220329668255933,0.2474,True
938,0.19,0.16,0.26,0.34,0.05,0.6251567471056365,0.17566173504224536,0.07603149629138017,-0.053619415822718564,3.27608446207311,0.24740000000000004,True
939,0.16,0.19,0.26,0.34,0.05,0.6122515662546653,0.172542241062126,0.07326238440165868,-0.05280666668267486,3.267432919009348,0.24740000000000004,True
940,0.16,0.26,0.19,0.34,0.05,0.5670074960474552,0.16147230677241442,0.06600914420373727,-0.037105704483099244,4.3516841688307295,0.24740000000000004,True
941,0.23,0.12,0.35,0.23,0.07,0.7151953540520697,0.19697950601333614,0.098611176008411,-0.08718539643731726,2.2593176617021675,0.2476,True
942,0.21,0.16,0.23,0.35,0.05,0.6167617533974603,0.17363434844905812,0.07480110945764216,-0.048045920488038796,3.6139249011221466,0.2476,True
943,0.19,0.17,0.24,0.35,0.05,0.6147275584375382,0.17314203547530838,0.07372496576412149,-0.04880532621348854,3.547605331392219,0.2476,True
944,0.17,0.19,0.24,0.35,0.05,0.6061648610242005,0.17106515763659225,0.07178388062179193,-0.048251432526819626,3.545286609708613,0.2476,True
945,0.16,0.21,0.23,0.35,0.05,0.5954095028367037,0.16844596451496652,0.06979931037215498,-0.04539943141195402,3.71031000336743,0.2476,True
946,0.16,0.23,0.21,0.35,0.05,0.5824789070846117,0.1652814155921778,0.0677377681032175,-0.04020599214769094,4.110865240808889,0.2476,True
947,0.17,0.24,0.19,0.35,0.05,0.5737985909351502,0.16314736865540458,0.06676980657223938,-0.038671730154634765,4.218776041388248,0.2476,True
948,0.15,0.29,0.19,0.32,0.05,0.557656970968758,0.15915800816130643,0.0655305088318605,-0.03565476593344952,4.463863497474046,0.2476,True
949,0.17,0.17,0.28,0.33,0.05,0.6269482837937417,0.17609348566173977,0.0765871774950218,-0.05786401450713852,3.0432296680697055,0.24760000000000004,True
950,0.23,0.1,0.3,0.3,0.07,0.7010888286765009,0.19368972173893018,0.09206380930901988,-0.07569192201571284,2.558921963941175,0.2478,True
951,0.24,0.11,0.34,0.24,0.07,0.7157706028377688,0.19711327639098863,0.09825905121983917,-0.08520097969681273,2.3135095053180756,0.24780000000000002,True
952,0.24,0.11,0.28,0.31,0.06,0.6735126342139626,0.18720576009091006,0.08721846306894658,-0.0659777224732856,2.837408644511937,0.24780000000000002,True
953,0.18,0.14,0.31,0.31,0.06,0.6669374914057224,0.18564925133056542,0.08484096786837704,-0.07146321434231417,2.597829569228324,0.24780000000000002,True
954,0.28,0.11,0.24,0.31,0.06,0.6644927561045615,0.1850694744557575,0.08784575699719338,-0.06081867109953942,3.042971362410433,0.24780000000000002,True
955,0.21,0.13,0.26,0.34,0.06,0.6552272040660461,0.1828669509042724,0.08157968704175099,-0.0595789412205886,3.0693219308348394,0.24780000000000002,True
956,0.19,0.14,0.27,0.34,0.06,0.6530786696063848,0.18235504716504258,0.08072754681516443,-0.061529526991477734,2.963699805303233,0.24780000000000002,True
957,0.16,0.16,0.29,0.33,0.06,0.6504120586657129,0.18171909066482872,0.08057031713510764,-0.06551090528601133,2.7738754314486864,0.24780000000000002,True
958,0.23,0.1,0.31,0.29,0.07,0.7050070025716579,0.1946052982825599,0.09328829373234686,-0.07814578059587529,2.490285422944916,0.248,True
959,0.23,0.1,0.29,0.31,0.07,0.6971692754568337,0.19277241497820574,0.09085442558132624,-0.07322999070226344,2.6324244087640913,0.248,True
960,0.29,0.1,0.23,0.31,0.07,0.6837976604441631,0.1896323388958776,0.0915901721385436,-0.0621090114918077,3.053217791445457,0.248,True
961,0.18,0.14,0.32,0.3,0.06,0.6708223697405906,0.18656939765395264,0.08616933544671795,-0.07394773379262232,2.522990064538887,0.248,True
962,0.18,0.14,0.3,0.32,0.06,0.6630512927603764,0.1847273606505726,0.0835261132044686,-0.06897044221557724,2.6783554623758987,0.248,True
963,0.17,0.15,0.29,0.33,0.06,0.6547855978367036,0.18276177124132675,0.08137954513576559,-0.06599076055526709,2.7695054535439736,0.248,True
964,0.25,0.11,0.34,0.23,0.07,0.7175197277353909,0.19751984044619886,0.09935695194233425,-0.08529454937853498,2.315738131983217,0.24800000000000003,True
965,0.23,0.11,0.34,0.25,0.07,0.7140212156320591,0.1967063748658131,0.09718763247662147,-0.08510747332791557,2.3112702935958582,0.24800000000000003,True
966,0.14,0.21,0.27,0.33,0.05,0.60752084072571,0.17139454096130757,0.07295414218389433,-0.054535070439647115,3.142831568375556,0.24800000000000003,True
967,0.14,0.27,0.21,0.33,0.05,0.5688467074812442,0.16192643579750965,0.06638709234191738,-0.03950189469841303,4.099206811060001,0.24800000000000003,True
968,0.2,0.14,0.25,0.35,0.06,0.6469683402635864,0.18089678835781675,0.0793868267390256,-0.056553135259979626,3.1987048556409587,0.2482,True
969,0.2,0.16,0.24,0.35,0.05,0.6190157139954602,0.1741793666948055,0.074749782304264,-0.0492320798242325,3.5379242013877454,0.2482,True
970,0.16,0.2,0.24,0.35,0.05,0.601890317723611,0.17002560605930395,0.07087126498687396,-0.0479735934773754,3.544149890282639,0.2482,True
971,0.2,0.19,0.2,0.36,0.05,0.5955503720464621,0.16848034558776837,0.07064522244154102,-0.04423791476823857,3.808505587807044,0.2482,True
972,0.19,0.2,0.2,0.36,0.05,0.591311251044293,0.1674448424129633,0.0695647446543369,-0.042578665581583075,3.9325995807015075,0.2482,True
973,0.16,0.24,0.2,0.35,0.05,0.5760291333906391,0.1636964929639022,0.0667511384218748,-0.037664337495377676,4.346193344937814,0.2482,True
974,0.2,0.15,0.26,0.34,0.05,0.6294675929546703,0.17670008953000438,0.07702719333883742,-0.05388917838695628,3.278953118587054,0.24820000000000003,True
975,0.15,0.2,0.26,0.34,0.05,0.6079589557944274,0.17150092463665523,0.07241775146443385,-0.05253459031147101,3.2645333982781195,0.24820000000000003,True
976,0.15,0.26,0.2,0.34,0.05,0.5692260304526138,0.1620200521969657,0.06604238407284112,-0.03730194936631348,4.3434741333728315,0.24820000000000003,True
977,0.19,0.19,0.21,0.36,0.05,0.5978074846411789,0.16903094923950435,0.07051977802549152,-0.0432591780989009,3.907400849203813,0.24839999999999998,True
978,0.19,0.21,0.19,0.36,0.05,0.584825391299973,0.16585695576263237,0.06864048841451781,-0.041899259376093956,3.9584698687362416,0.24839999999999998,True
979,0.28,0.09,0.29,0.27,0.07,0.708514783265092,0.19542378709373942,0.09662482288464097,-0.0749699222119764,2.606695876530076,0.2484,True
980,0.27,0.09,0.29,0.28,0.07,0.7067886268119714,0.19502115414393262,0.09539403714623487,-0.0744085526144429,2.62095078175299,0.2484,True
981,0.29,0.09,0.28,0.27,0.07,0.7062856149089047,0.19490377350767196,0.09676124692301563,-0.07322427712367441,2.6617370790630437,0.2484,True
982,0.27,0.09,0.28,0.29,0.07,0.7028434572459483,0.19409990699941648,0.0942517294710018,-0.07209929005039561,2.6921195321582982,0.2484,True
983,0.29,0.09,0.27,0.28,0.07,0.7023291811658026,0.19397971220317833,0.09566142665277665,-0.07091062991106079,2.7355519538675117,0.2484,True
984,0.28,0.09,0.27,0.29,0.07,0.7006131854828554,0.19357848047731352,0.09438267906081281,-0.07034700836947905,2.751765639564852,0.2484,True
985,0.23,0.11,0.3,0.3,0.06,0.6796645275701894,0.1886583867365743,0.08847323875865842,-0.07056620969643168,2.673494687445487,0.2486,True
986,0.18,0.15,0.26,0.35,0.06,0.6448315520694794,0.18038598261433014,0.07856790804148332,-0.05851170593805699,3.0829041765641647,0.2486,True
987,0.2,0.18,0.21,0.36,0.05,0.6020597747186336,0.17006685249700326,0.07158725703619123,-0.04491777677170594,3.78618143461031,0.2486,True
988,0.18,0.2,0.21,0.36,0.05,0.5935596991476757,0.16799430650866776,0.06948838206896434,-0.04159078515321846,4.039219406168573,0.2486,True
989,0.18,0.21,0.2,0.36,0.05,0.5870766228577091,0.16640859879719816,0.06852050948090828,-0.04090962627508132,4.067712515344101,0.2486,True
990,0.23,0.1,0.32,0.28,0.07,0.7089237937301978,0.19551915068251047,0.09452729613124337,-0.08059160608379179,2.4260485698625676,0.24860000000000002,True
991,0.28,0.1,0.23,0.32,0.07,0.6821026581724665,0.1892331130804088,0.09025842356306038,-0.06069502132149729,3.1177699415913245,0.24860000000000002,True
992,0.14,0.22,0.25,0.34,0.05,0.5972027091215484,0.1688834702206159,0.07047550065740547,-0.04970567640684109,3.3976696914514197,0.24860000000000002,True
993,0.14,0.25,0.22,0.34,0.05,0.5778600775377247,0.16414685536711326,0.06720831438709148,-0.04194724106157777,3.913174054192235,0.24860000000000002,True
994,0.14,0.29,0.2,0.32,0.05,0.5598601515342991,0.15970413800597605,0.06561430307111592,-0.03737912192539983,4.27254921409628,0.24860000000000002,True
995,0.29,0.09,0.29,0.26,0.07,0.710240658206305,0.19582608331277762,0.09787804285400645,-0.07553110252498185,2.5926549032964044,0.2488,True
996,0.26,0.09,0.29,0.29,0.07,0.7050621898296856,0.19461818410286003,0.09418673571493383,-0.07387369873720817,2.6344719085364563,0.2488,True
997,0.29,0.09,0.26,0.29,0.07,0.6983713603891077,0.19305389315607946,0.09457917255381387,-0.06859013058184271,2.8146016273540235,0.2488,True
998,0.23,0.11,0.31,0.29,0.06,0.6835889355326421,0.1895831921504001,0.08972040762229665,-0.07304845355008027,2.595307401277515,0.2488,True
999,0.23,0.11,0.29,0.31,0.06,0.6757387822900687,0.18773182365952912,0.08724130633854751,-0.06807573323831506,2.757690805948867,0.2488,True
1000,0.22,0.15,0.23,0.35,0.05,0.6210457840748127,0.1746698143128005,0.0759052884145636,-0.04968296757765445,3.5156880280911498,0.2488,True
1001,0.18,0.17,0.25,0.35,0.05,0.6169614077799428,0.1736826462574632,0.07380805186735857,-0.05108090517428032,3.4001481701407656,0.2488,True
1002,0.17,0.18,0.25,0.35,0.05,0.6126691659093289,0.17264344513578367,0.07286896572182462,-0.050807191091748916,3.398012002356512,0.2488,True
1003,0.15,0.22,0.23,0.35,0.05,0.5911526282316262,0.16740605944988163,0.06891575666658156,-0.045117410228073584,3.710453649791182,0.2488,True
1004,0.15,0.23,0.22,0.35,0.05,0.5846952839297912,0.16582505821438764,0.06785876581924621,-0.04252463169431886,3.8995060417311334,0.2488,True
1005,0.17,0.25,0.18,0.35,0.05,0.5673564128839275,0.16155848690285346,0.06585950663264137,-0.037992286227433336,4.252402341246731,0.2488,True
1006,0.25,0.1,0.33,0.25,0.07,0.716330355458757,0.19724341453346494,0.09797071862863625,-0.08321511190488062,2.37028359414964,0.24880000000000002,True
1007,0.19,0.13,0.31,0.31,0.06,0.6713391962533612,0.18669170218258424,0.08569569220171937,-0.07193259360963122,2.595370093225551,0.24880000000000002,True
1008,0.24,0.12,0.24,0.34,0.06,0.6551038412985508,0.18283757083284446,0.08273702787390701,-0.056217187093772436,3.252342927223739,0.24880000000000002,True
1009,0.16,0.16,0.28,0.34,0.06,0.6465420993870565,0.18079492946972264,0.07925830879141615,-0.06299339254842251,2.8700617978424807,0.24880000000000005,True
1010,0.22,0.13,0.24,0.35,0.06,0.6490811066392452,0.18140141735401083,0.08040962700037421,-0.055032088515756805,3.29628444506648,0.24899999999999997,True
1011,0.19,0.13,0.32,0.3,0.06,0.6752335092171766,0.18761246290461298,0.087011206533275,-0.07441314801767795,2.5212273355246686,0.249,True
1012,0.19,0.13,0.3,0.32,0.06,0.6674435578863294,0.1857691957953851,0.08439391623377508,-0.06944381030669666,2.675100847360486,0.249,True
1013,0.19,0.18,0.22,0.36,0.05,0.6043140885050247,0.17061528398547487,0.07150416069030327,-0.04404671343931266,3.8735077072333164,0.249,True
1014,0.18,0.19,0.22,0.36,0.05,0.6000531400894011,0.16957824360615392,0.07048574817176302,-0.0436669709142119,3.8834441697205704,0.249,True
1015,0.18,0.22,0.19,0.36,0.05,0.5806039148051272,0.16482111273885658,0.06758360413969736,-0.04022957802380245,4.09701321354496,0.249,True
1016,0.26,0.1,0.33,0.24,0.07,0.7180755345704408,0.19764897357988942,0.09910479960604522,-0.08330804325052621,2.37250769395116,0.24900000000000003,True
1017,0.24,0.1,0.33,0.26,0.07,0.7145849098543622,0.19683751845238295,0.09686218379349049,-0.08312224346311725,2.368048674476924,0.24900000000000003,True
1018,0.28,0.09,0.3,0.26,0.07,0.7124634969313302,0.19634382166747022,0.0977706541267533,-0.07727116943383783,2.5409712717702093,0.24900000000000003,True
1019,0.26,0.09,0.3,0.28,0.07,0.7090010408183296,0.19553715966120744,0.09535797286931058,-0.07633310947697936,2.5616296912439784,0.24900000000000003,True
1020,0.3,0.09,0.28,0.26,0.07,0.7080062660552486,0.1953052015974308,0.09804853200595927,-0.07378648579312108,2.6468966437162753,0.24900000000000003,True
1021,0.26,0.09,0.28,0.3,0.07,0.7011219526948391,0.19369746786087294,0.09303159447849449,-0.07153651145407425,2.707672822223444,0.24900000000000003,True
1022,0.3,0.09,0.26,0.28,0.07,0.7000821212234349,0.19345425307596198,0.0958919372081239,-0.06915478862780977,2.7974093611525648,0.24900000000000003,True
1023,0.28,0.09,0.26,0.3,0.07,0.6966603081910927,0.19265319600650566,0.09328755238807504,-0.06802528126434226,2.8320823144834435,0.24900000000000003,True
1024,0.2,0.13,0.34,0.27,0.06,0.684747338839581,0.18985590061894686,0.09067642871900232,-0.07944205503222446,2.389866432104944,0.24900000000000003,True
1025,0.2,0.13,0.27,0.34,0.06,0.6574434942208938,0.18339453392959482,0.08166800724952623,-0.0620150605069929,2.957258002012511,0.24900000000000003,True
1026,0.23,0.12,0.25,0.34,0.06,0.6573517139090561,0.18337269516613297,0.08262855099839855,-0.05801516896185854,3.160771543847255,0.24900000000000003,True
1027,0.25,0.12,0.23,0.34,0.06,0.6528444432505778,0.1822992142459008,0.08292153703460546,-0.05501366297967336,3.313707984019485,0.24900000000000003,True
1028,0.17,0.15,0.28,0.34,0.06,0.6509062086929065,0.18183699153585775,0.08008044637928231,-0.06347730981706212,2.8645982644806667,0.24900000000000003,True
1029,0.18,0.16,0.27,0.34,0.05,0.6273815704630505,0.17619785779024988,0.07618571454950676,-0.05587666686767068,3.15333515163903,0.24900000000000003,True
1030,0.16,0.18,0.27,0.34,0.05,0.6187563533423228,0.17411667783989238,0.0744019410342228,-0.05534120532006326,3.1462393497376278,0.24900000000000003,True
1031,0.16,0.27,0.18,0.34,0.05,0.5605854489603947,0.1598838139942107,0.06509370216288109,-0.03642576102227346,4.38930607095472,0.24900000000000003,True
1032,0.21,0.15,0.24,0.35,0.05,0.623308408417677,0.1752159627308687,0.07580842408708216,-0.04995585879355813,3.5074156858146743,0.24919999999999998,True
1033,0.19,0.16,0.25,0.35,0.05,0.6212581988380357,0.1747211082369633,0.07478426721158958,-0.051354034970018114,3.4022858834553165,0.24919999999999998,True
1034,0.16,0.19,0.25,0.35,0.05,0.6083814725036059,0.1716035023931204,0.07196879844793456,-0.05053289084553181,3.395877408194901,0.24919999999999998,True
1035,0.15,0.21,0.24,0.35,0.05,0.5976203103969648,0.16898530938224465,0.06999976756721932,-0.04769515706616678,3.5430286799939426,0.24919999999999998,True
