point,brazilian_stocks,fiis,international_equity,fixed_income,crypto,total_return,annualized_return,annualized_volatility,max_drawdown,calmar,hhi,feasible
716,0.22,0.18,0.23,0.21,0.16,0.7938302218322746,0.21499497796747558,0.1220491263255291,-0.10360058662714577,2.075229349243297,0.2034,True
717,0.22,0.21,0.16,0.23,0.18,0.7937869080966455,0.21498520104989605,0.126288558039153,-0.09509467573930486,2.260749083779016,0.2034,True
718,0.21,0.18,0.23,0.22,0.16,0.7928290075738338,0.2147689403771691,0.12144450500809115,-0.1032113855843746,2.080864811194662,0.2034,True
719,0.24,0.19,0.18,0.22,0.17,0.7916719524315741,0.21450761475174418,0.12392962044945424,-0.09678093166069679,2.2164243624331297,0.2034,True
720,0.19,0.22,0.17,0.24,0.18,0.791647268475324,0.21450203855382388,0.12553056122605905,-0.09594906639577938,2.235582341875287,0.2034,True
721,0.23,0.18,0.22,0.21,0.16,0.7910977352619755,0.21437788368216593,0.12175207788029842,-0.10165926938214898,2.108788357275072,0.2034,True
722,0.21,0.22,0.16,0.23,0.18,0.7899742421720364,0.2141239762116216,0.12583775729228192,-0.09437776722347191,2.2687967994051954,0.2034,True
723,0.22,0.19,0.18,0.24,0.17,0.7896682307225531,0.21405479974845787,0.12267492920222177,-0.09600277497666743,2.2296730464351877,0.2034,True
724,0.21,0.18,0.22,0.23,0.16,0.7891004301383475,0.21392642275311835,0.1205162811704082,-0.10088047319571569,2.1205929747978582,0.2034,True
725,0.23,0.18,0.21,0.22,0.16,0.7873623145657156,0.21353327420686585,0.1208466126057196,-0.09932117229348325,2.1499270425030654,0.2034,True
726,0.21,0.23,0.16,0.22,0.18,0.7871730984913246,0.21349045958446178,0.12597153653939105,-0.09404848249053155,2.270004299175749,0.2034,True
727,0.22,0.18,0.21,0.23,0.16,0.7863662234482987,0.21330785104687755,0.12021534803194127,-0.0989315780822394,2.1561149147905025,0.2034,True
728,0.19,0.24,0.17,0.22,0.18,0.7860433965750799,0.21323477483508868,0.12579623710253976,-0.09529572585627022,2.2376111091981192,0.2034,True
729,0.24,0.19,0.2,0.21,0.16,0.7818194870623401,0.2122778235372318,0.12074488751180092,-0.09704073321540652,2.1875125682122305,0.2034,True
730,0.2,0.19,0.21,0.24,0.16,0.7815750095574525,0.2122223894504609,0.11914220412448831,-0.09783015738272538,2.1692941637640115,0.2034,True
731,0.18,0.22,0.19,0.24,0.17,0.7809722428251069,0.21208569335015248,0.12164452320701753,-0.09581621795921291,2.2134634184834265,0.2034,True
732,0.21,0.19,0.2,0.24,0.16,0.778842311806343,0.2116024180346161,0.11883821953967245,-0.09586999813203845,2.2071807881250125,0.2034,True
733,0.19,0.22,0.18,0.24,0.17,0.778273938376578,0.2114733905044106,0.12133117076861917,-0.09385005650503486,2.2533112752368507,0.2034,True
734,0.19,0.2,0.21,0.24,0.16,0.7777846235127786,0.21136228818196856,0.11870103924433119,-0.0971162402186182,2.17638458517516,0.2034,True
735,0.24,0.2,0.19,0.21,0.16,0.7752900608142372,0.2107955633215124,0.12001083564513132,-0.09435358087458146,2.2341024195118813,0.2034,True
736,0.19,0.24,0.18,0.22,0.17,0.7726937314827971,0.21020515453773858,0.12160113114540029,-0.09318704496763175,2.2557336656694367,0.2034,True
737,0.21,0.2,0.19,0.24,0.16,0.7723239680710061,0.21012102294760893,0.11809102046623339,-0.09318089216670977,2.254979728801928,0.2034,True
738,0.19,0.21,0.2,0.24,0.16,0.77127782833575,0.20988293328336693,0.1179308412203951,-0.09443232986639771,2.222574975967532,0.2034,True
739,0.2,0.21,0.19,0.24,0.16,0.7685498712981331,0.2092616395497453,0.11762475082336696,-0.09245710278491015,2.263337626278062,0.2034,True
740,0.23,0.21,0.18,0.22,0.16,0.7677851233477913,0.20908735311993132,0.11863149724111255,-0.09125759730098171,2.2911774943003245,0.2034,True
741,0.22,0.21,0.18,0.23,0.16,0.7668001147431305,0.20886279509075623,0.11798708472515228,-0.09086604949749222,2.2985790209413755,0.2034,True
742,0.21,0.22,0.18,0.23,0.16,0.7630353874239302,0.20800375872900734,0.11749911915987585,-0.0901366445369276,2.3076492340891543,0.2034,True
743,0.21,0.23,0.18,0.22,0.16,0.7602581173508998,0.20736925635468562,0.11763746396320784,-0.08979754590990008,2.309297589967026,0.2034,True
744,0.19,0.17,0.2,0.19,0.25,0.9321785979380453,0.24545299042952107,0.1620164111445705,-0.1335422749278108,1.8380171414797755,0.2036,True
745,0.2,0.17,0.19,0.19,0.25,0.9297101655798239,0.24492251407612198,0.16168260585011252,-0.13175087784584838,1.8589820279048697,0.2036,True
746,0.19,0.17,0.19,0.2,0.25,0.9285840609336427,0.24468035922976505,0.1612596091561466,-0.1313749967680452,1.8624575851504759,0.2036,True
747,0.2,0.19,0.19,0.17,0.25,0.9238453308404684,0.24366031972915025,0.16192098488985007,-0.13123777163306616,1.8566325585778123,0.2036,True
748,0.17,0.19,0.19,0.2,0.25,0.9204744452906835,0.24293369670458564,0.160696063357817,-0.13010756122493827,1.8671758537121939,0.2036,True
749,0.2,0.19,0.17,0.19,0.25,0.9166614533589728,0.2421107481939857,0.16044854859760804,-0.12686927213961285,1.908348208442118,0.2036,True
750,0.19,0.19,0.17,0.2,0.25,0.9155430780791427,0.24186916504386713,0.16002176215451647,-0.12649214134927877,1.9121279983394495,0.2036,True
751,0.19,0.2,0.17,0.19,0.25,0.9126239965423324,0.2412381632712146,0.16014168715145133,-0.12622663133184864,1.9111510837756711,0.2036,True
752,0.21,0.15,0.21,0.2,0.23,0.911709026969993,0.24104024717513628,0.15367133223839596,-0.12897449314905918,1.868898580563211,0.2036,True
753,0.2,0.15,0.21,0.21,0.23,0.9106055019550174,0.2408014608120186,0.15320988629843485,-0.12859689512034544,1.8725293529573028,0.2036,True
754,0.21,0.15,0.2,0.21,0.23,0.9080691451248037,0.24025228222685358,0.1528816030790251,-0.12678330765867596,1.8949835484151984,0.2036,True
755,0.21,0.15,0.23,0.2,0.21,0.8861496234991306,0.2354858066999519,0.14554665904109462,-0.12524745796738945,1.8801643603917702,0.2036,True
756,0.2,0.15,0.23,0.21,0.21,0.8850709435588258,0.23525029270983877,0.14505889345859593,-0.1248672586983195,1.8840030217865658,0.2036,True
757,0.23,0.15,0.21,0.2,0.21,0.8809582962820957,0.2343515310510167,0.1449089829671061,-0.12156893339151553,1.9277254847361556,0.2036,True
758,0.2,0.15,0.21,0.23,0.21,0.8777378936438045,0.23364684190225993,0.14338232316806848,-0.12042714730484072,1.9401509305109,0.2036,True
759,0.23,0.15,0.2,0.21,0.21,0.8772810533060469,0.2335468107612384,0.14409746954312022,-0.11933899849907703,1.9570032738547294,0.2036,True
760,0.21,0.2,0.15,0.21,0.23,0.8754003535246633,0.23313483602547214,0.14973945651722384,-0.11429697022184016,2.0397289234612113,0.2036,True
761,0.21,0.15,0.2,0.23,0.21,0.8751393298513781,0.23307763599069165,0.14305839684236452,-0.11857741399960808,1.965615779000392,0.2036,True
762,0.21,0.21,0.15,0.2,0.23,0.8725199431179498,0.23250333637246046,0.14986327725019863,-0.11400839416370956,2.039352786941275,0.2036,True
763,0.2,0.21,0.15,0.21,0.23,0.8714393793130428,0.23226626707910403,0.14938832133154106,-0.11362701396814656,2.04411133380849,0.2036,True
764,0.21,0.15,0.23,0.21,0.2,0.8694862078024148,0.2318375211461492,0.14065836571110968,-0.12112938481274937,1.9139659753456233,0.2036,True
765,0.23,0.15,0.21,0.21,0.2,0.8642340009489593,0.23068311174517708,0.1400260830492451,-0.11741410803563401,1.9646967098295127,0.2036,True
766,0.21,0.15,0.21,0.23,0.2,0.862116919095625,0.2302171742858472,0.13895617262646118,-0.11664989496220457,1.9735737812746361,0.2036,True
767,0.19,0.17,0.19,0.25,0.2,0.8469141340767681,0.22686085347617757,0.13654304510277637,-0.11078937625306273,2.0476769627981914,0.2036,True
768,0.23,0.2,0.15,0.21,0.21,0.8445698480292911,0.22634166775579123,0.14087357003498757,-0.10657906821369256,2.1236971907276665,0.2036,True
769,0.21,0.2,0.15,0.23,0.21,0.8424660162613569,0.2258753604037529,0.13980725170888228,-0.10581113510506401,2.1347031215521164,0.2036,True
770,0.17,0.19,0.19,0.25,0.2,0.8391075559326882,0.22513023251482522,0.1358478365920939,-0.10942895103547023,2.0573187477768258,0.2036,True
771,0.2,0.21,0.15,0.23,0.21,0.8385658341027291,0.22500995795201817,0.13942571191421504,-0.10512173229244104,2.140470415061814,0.2036,True
772,0.25,0.17,0.19,0.2,0.19,0.8363089989056784,0.22450863480865224,0.13491083700707457,-0.10882972263867507,2.0629349167234583,0.2036,True
773,0.19,0.19,0.17,0.25,0.2,0.8338650794844058,0.22396529011515676,0.13519328427863192,-0.10562927149525414,2.1202956997125497,0.2036,True
774,0.19,0.17,0.2,0.25,0.19,0.8337826151724601,0.2239469478088345,0.13238609271822663,-0.108806423246399,2.0582144061632515,0.2036,True
775,0.2,0.17,0.19,0.25,0.19,0.8311282032628045,0.22335624039698665,0.13206539353992772,-0.10690519339560822,2.0892927022772905,0.2036,True
776,0.17,0.19,0.2,0.25,0.19,0.8260234970493925,0.22221864280597403,0.1316633997787927,-0.10743452273128495,2.068410015296358,0.2036,True
777,0.23,0.21,0.15,0.21,0.2,0.8249963937747082,0.2219894939037459,0.1360490232761229,-0.10194791421218252,2.1774795062675123,0.2036,True
778,0.21,0.21,0.15,0.23,0.2,0.8229245536744552,0.22152700022307092,0.1349434330806555,-0.10117604103835198,2.1895203444370637,0.2036,True
779,0.17,0.2,0.19,0.25,0.19,0.819513871698965,0.22076487496478547,0.13094842617616867,-0.10483336592480141,2.1058646072963403,0.2036,True
780,0.2,0.19,0.17,0.25,0.19,0.8180735541428452,0.22044274641146777,0.13069529717420877,-0.1016879189472848,2.167836147042656,0.2036,True
781,0.21,0.23,0.15,0.21,0.2,0.817264525564015,0.22026173167497198,0.13520226296500465,-0.10054567679065618,2.19066337515012,0.2036,True
782,0.19,0.2,0.17,0.25,0.19,0.8142183426612297,0.21957968619202584,0.13030089191973135,-0.1009878847887763,2.174317113892356,0.2036,True
783,0.19,0.19,0.2,0.25,0.17,0.7940855821923487,0.21505261554104727,0.12265932222756917,-0.09951617597734241,2.160981503047403,0.2036,True
784,0.2,0.19,0.19,0.25,0.17,0.7913794423032059,0.2144415323278428,0.12234710175845594,-0.09756858053920281,2.1978543824533836,0.2036,True
785,0.19,0.2,0.19,0.25,0.17,0.7875719823428691,0.21358071298237724,0.12192020983118289,-0.09685649610386071,2.205125330502885,0.2036,True
786,0.21,0.2,0.23,0.21,0.15,0.7698694213653301,0.20956224753719588,0.11683115298064686,-0.09816060436976026,2.1348915777637005,0.2036,True
787,0.21,0.21,0.23,0.2,0.15,0.7670818655300988,0.20892703594602113,0.11696786695820101,-0.09783579443510149,2.1354866810491435,0.2036,True
788,0.2,0.21,0.23,0.21,0.15,0.7660986179095992,0.20870281996078632,0.11635683696768903,-0.09744365308669645,2.1417795141064926,0.2036,True
789,0.23,0.2,0.21,0.21,0.15,0.7643599009298612,0.20830612586041886,0.11624736302948707,-0.0942151755321331,2.210961500457788,0.2036,True
790,0.21,0.2,0.21,0.23,0.15,0.7624013386270605,0.207858961021816,0.11495038517870457,-0.09343102781683521,2.2247316108874293,0.2036,True
791,0.2,0.21,0.21,0.23,0.15,0.7586443892840824,0.20700027318528802,0.11446866449720262,-0.09270533906633771,2.2328840525265066,0.2036,True
792,0.23,0.21,0.2,0.21,0.15,0.757841589379306,0.2068166267837419,0.11547827972852288,-0.09150267676200707,2.2602248819633926,0.2036,True
793,0.21,0.21,0.2,0.23,0.15,0.7558903771428473,0.20637003933997788,0.1141716657344953,-0.09071721789679765,2.2748717842598523,0.2036,True
794,0.21,0.23,0.2,0.21,0.15,0.7503488921148396,0.2050999143477028,0.11445149390866223,-0.09003875498817415,2.2779070454121784,0.2036,True
795,0.17,0.17,0.2,0.23,0.23,0.8978498238449997,0.23803462359168304,0.15136208804332382,-0.12473739414017748,1.908286005431413,0.20360000000000003,True
796,0.23,0.17,0.17,0.2,0.23,0.8935185867374953,0.23709231470414505,0.15181874648581087,-0.12037406201066914,1.9696295924875478,0.20360000000000003,True
797,0.2,0.17,0.17,0.23,0.23,0.8902467306563655,0.23637953268025313,0.15036180444664804,-0.11923631726448547,1.982445769068203,0.20360000000000003,True
798,0.17,0.2,0.17,0.23,0.23,0.8783079146685653,0.23377163267669765,0.1494122269140299,-0.11725618531136472,1.9936827388332239,0.20360000000000003,True
799,0.23,0.17,0.17,0.23,0.2,0.8437404711332046,0.2261578814735612,0.1370581697848842,-0.10777175435939379,2.098489375234416,0.20360000000000003,True
800,0.23,0.17,0.23,0.2,0.17,0.814922935426837,0.21973751353964355,0.1273916479901901,-0.10863997435027861,2.022621183903842,0.20360000000000003,True
801,0.2,0.17,0.23,0.23,0.17,0.8118719160919963,0.2190537965532855,0.1256478372739324,-0.1074783875317794,2.0381194915909515,0.20360000000000003,True
802,0.21,0.16,0.21,0.18,0.24,0.9249718178823465,0.2439029543332556,0.1586657927954696,-0.13273109411969997,1.8375720922883245,0.20379999999999998,True
803,0.18,0.16,0.21,0.21,0.24,0.9216195475408864,0.243180628526523,0.1573690634569067,-0.13160147405088485,1.8478564186332374,0.20379999999999998,True
804,0.21,0.16,0.18,0.21,0.24,0.9141087237597862,0.24155918875081817,0.15637105052246014,-0.12618401784329103,1.9143406025540612,0.20379999999999998,True
805,0.21,0.18,0.16,0.21,0.24,0.901039333713965,0.23872762067706543,0.15514639056933405,-0.12123836344948113,1.9690765685445841,0.20379999999999998,True
806,0.21,0.16,0.24,0.18,0.21,0.8869156880738736,0.23565301116680515,0.1465236677305478,-0.12719111890504176,1.8527473710073954,0.20379999999999998,True
807,0.18,0.16,0.21,0.24,0.21,0.8727071768846448,0.23254440507857166,0.14256966094502962,-0.11938782435325923,1.94780670757925,0.20379999999999998,True
808,0.24,0.16,0.18,0.21,0.21,0.8681082890227747,0.23153487078585266,0.143188407484807,-0.11495246677725945,2.014179227962911,0.20379999999999998,True
809,0.21,0.16,0.18,0.24,0.21,0.8649149117862822,0.23083289486057446,0.14158983247946652,-0.11380760218335784,2.0282730716764834,0.20379999999999998,True
810,0.24,0.18,0.16,0.21,0.21,0.8550118307424517,0.22865086601346496,0.1419174263680404,-0.10984390328741944,2.081598151289045,0.20379999999999998,True
811,0.21,0.18,0.16,0.24,0.21,0.8518411892089945,0.2279506109604823,0.14030238375714654,-0.10869523467238207,2.097153676033245,0.20379999999999998,True
812,0.18,0.21,0.16,0.24,0.21,0.8401126480972538,0.22535332327248891,0.1392130939633559,-0.106642556341211,2.1131650534656514,0.20379999999999998,True
813,0.21,0.16,0.24,0.21,0.18,0.8365423662840894,0.2245604930170655,0.13189035637585744,-0.11472178656202547,1.9574354597036774,0.20379999999999998,True
814,0.24,0.16,0.21,0.21,0.18,0.8284979742429583,0.22277035117958355,0.1309690077604961,-0.10903637715114411,2.0430828407915973,0.20379999999999998,True
815,0.21,0.16,0.21,0.24,0.18,0.8254147919810277,0.22208284980078585,0.1292176198109882,-0.10787957687502459,2.058618102090468,0.20379999999999998,True
816,0.21,0.18,0.24,0.21,0.16,0.7965559691748119,0.21560992618484098,0.12238894623998263,-0.10553492520169738,2.0430196522408983,0.20379999999999998,True
817,0.24,0.21,0.16,0.21,0.18,0.7958051504570023,0.21544059819037997,0.1275119227307144,-0.09587248824455541,2.247157679279434,0.20379999999999998,True
818,0.21,0.21,0.16,0.24,0.18,0.7927779514363713,0.21475741151204142,0.12570653500867404,-0.09470602260431393,2.267621483897678,0.20379999999999998,True
819,0.24,0.18,0.21,0.21,0.16,0.788358513594444,0.2137586380286962,0.12149803416778056,-0.09971093563218192,2.143783293912901,0.20379999999999998,True
820,0.21,0.18,0.21,0.24,0.16,0.7853702402804861,0.21308236850678552,0.1196046429109769,-0.09854215288839441,2.1623474042434974,0.20379999999999998,True
821,0.21,0.24,0.16,0.21,0.18,0.7843745192995564,0.21285686147347516,0.12610787554762568,-0.09371816355608376,2.271244478089834,0.20379999999999998,True
