run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors,generations_run,converged_early
50,92,"['ABEV3', 'BBDC3', 'BRKM5', 'CPLE5', 'FLRY3', 'ITSA4', 'SLCE3', 'STBP3', 'TAEE4', 'VIVA3']",4.060683082233316,0.16000000000000006,0.3969828926270782,0.35953800344576786,0.2889434431275398,"{'Financeiro e Outros': 2, 'Utilidade Pública': 2, 'Consumo não Cíclico': 2, 'Bens Industriais': 1, 'Consumo Cíclico': 1, 'Saúde': 1, 'Materiais Básicos': 1}",56,True
51,93,"['ABEV3', 'ASAI3', 'B3SA3', 'BBDC3', 'EMBJ3', 'ITSA3', 'MULT3', 'UGPA3', 'VIVT3', 'VULC3']",3.8529736464625337,0.24000000000000007,0.14069540012097792,0.23740330688083958,0.3662067005144102,"{'Financeiro e Outros': 4, 'Consumo não Cíclico': 2, 'Consumo Cíclico': 1, 'Comunicações': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Bens Industriais': 1}",60,True
52,94,"['BBAS3', 'BRFS3', 'BRSR6', 'CSNA3', 'ISAE4', 'ITSA3', 'KLBN11', 'PETR4', 'POMO4', 'RAIL3']",3.894858803658405,0.20000000000000004,0.36508648524939513,0.26291044414210746,0.4327825103666161,"{'Financeiro e Outros': 3, 'Bens Industriais': 2, 'Materiais Básicos': 2, 'Utilidade Pública': 1, 'Consumo não Cíclico': 1, 'Petróleo, Gás e Biocombustíveis': 1}",84,True
53,95,"['CRFB3', 'DIRR3', 'MGLU3', 'NATU3', 'NEOE3', 'POMO3', 'RDOR3', 'TAEE11', 'TAEE4', 'USIM3']",4.208542741135885,0.20000000000000004,0.31196346758878674,0.2109815125689634,0.3661830373240791,"{'Utilidade Pública': 3, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 2, 'Bens Industriais': 1, 'Saúde': 1, 'Materiais Básicos': 1}",78,True
54,96,"['BBDC4', 'CPFE3', 'CRFB3', 'GUAR3', 'KLBN4', 'SAPR4', 'TAEE11', 'TAEE4', 'VBBR3', 'WEGE3']",3.881006231895365,0.22000000000000008,0.11120659648716287,0.1365914912422847,0.358946900552968,"{'Utilidade Pública': 4, 'Financeiro e Outros': 1, 'Bens Industriais': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Consumo não Cíclico': 1, 'Consumo Cíclico': 1}",90,True
55,97,"['BPAN4', 'BRSR6', 'CRFB3', 'CSAN3', 'EMBJ3', 'ITSA3', 'LREN3', 'MGLU3', 'SLCE3', 'VIVA3']",3.859907197893339,0.24000000000000002,-0.1309326010129418,-0.030706782867860168,0.36318234837539437,"{'Financeiro e Outros': 3, 'Consumo Cíclico': 3, 'Consumo não Cíclico': 2, 'Bens Industriais': 1, 'Petróleo, Gás e Biocombustíveis': 1}",68,True
56,98,"['BEEF3', 'BRKM5', 'CPLE3', 'CSMG3', 'ITSA3', 'POMO3', 'PRIO3', 'SMTO3', 'VBBR3', 'VULC3']",4.026301685962876,0.16000000000000006,0.046060671881106734,0.19061780504845754,0.41499238726647547,"{'Consumo não Cíclico': 2, 'Utilidade Pública': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Consumo Cíclico': 1, 'Financeiro e Outros': 1, 'Bens Industriais': 1, 'Materiais Básicos': 1}",68,True
57,99,"['BBDC4', 'CPFE3', 'ITUB3', 'JBSS3', 'POMO3', 'RDOR3', 'TAEE11', 'VALE3', 'VIVA3', 'VULC3']",4.1721246215437855,0.16000000000000006,0.28380868466069953,0.29701506709010495,0.3404845637718078,"{'Consumo Cíclico': 2, 'Financeiro e Outros': 2, 'Utilidade Pública': 2, 'Bens Industriais': 1, 'Saúde': 1, 'Consumo não Cíclico': 1, 'Materiais Básicos': 1}",109,True
58,100,"['BRAV3', 'CURY3', 'FLRY3', 'ISAE4', 'ITSA3', 'MDIA3', 'MOTV3', 'RADL3', 'STBP3', 'SUZB3']",3.9636910661747775,0.14,0.3472751126705479,0.33745380115001344,0.32703219604516937,"{'Bens Industriais': 2, 'Saúde': 2, 'Utilidade Pública': 1, 'Financeiro e Outros': 1, 'Consumo Cíclico': 1, 'Consumo não Cíclico': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}",53,True
59,101,"['BRAV3', 'FRAS3', 'ITUB4', 'JBSS3', 'JHSF3', 'SAPR11', 'SBSP3', 'STBP3', 'SUZB3', 'VULC3']",3.8764166513343734,0.16000000000000006,0.12045336097496835,0.20978455921053546,0.31279362810008454,"{'Consumo Cíclico': 2, 'Bens Industriais': 2, 'Utilidade Pública': 2, 'Consumo não Cíclico': 1, 'Financeiro e Outros': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}",59,True
