run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors
25,67,"['AURE3', 'AZZA3', 'FLRY3', 'INTB3', 'ISAE4', 'MBRF3', 'PETR3', 'STBP3', 'TIMS3', 'VIVA3']",5.445724338451547,0.14,0.2755271794017686,0.23003524144825654,0.4908644688699094,"{'Utilidade Pública': 2, 'Consumo Cíclico': 2, 'Bens Industriais': 1, 'Saúde': 1, 'Consumo não Cíclico': 1, 'Comunicações': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Tecnologia da Informação': 1}"
26,68,"['BBDC4', 'BRAV3', 'CMIN3', 'CSAN3', 'ENGI11', 'JHSF3', 'KLBN3', 'LAVV3', 'LREN3', 'SMTO3']",5.33033675808053,0.20000000000000004,0.14522434227151343,0.2525867682391497,0.28504086614909313,"{'Consumo Cíclico': 3, 'Materiais Básicos': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Financeiro e Outros': 1, 'Consumo não Cíclico': 1, 'Utilidade Pública': 1}"
27,69,"['CMIG4', 'CPLE5', 'GOAU4', 'IGTI11', 'INTB3', 'LOGN3', 'SLCE3', 'SMFT3', 'SOMA3', 'WEGE3']",5.508084335187022,0.16000000000000006,0.03628835220876786,0.08392904883583988,0.2845139413887027,"{'Utilidade Pública': 2, 'Bens Industriais': 2, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 1, 'Tecnologia da Informação': 1, 'Financeiro e Outros': 1, 'Materiais Básicos': 1}"
28,70,"['ALPA4', 'BRKM5', 'CMIG4', 'EZTC3', 'GRND3', 'ITSA3', 'NTCO3', 'SANB3', 'TAEE3', 'TAEE4']",5.948050960573832,0.24000000000000002,0.4960393416390132,0.38833784848564634,0.45287121642009653,"{'Utilidade Pública': 3, 'Consumo Cíclico': 3, 'Financeiro e Outros': 2, 'Consumo não Cíclico': 1, 'Materiais Básicos': 1}"
29,71,"['ALOS3', 'ALPA4', 'BBDC3', 'CRFB3', 'GMAT3', 'ISAE4', 'ITSA3', 'MBRF3', 'RADL3', 'SAPR3']",5.666632498983906,0.24000000000000002,0.2108059189092506,0.2933485658593676,0.4623456042238341,"{'Financeiro e Outros': 3, 'Consumo não Cíclico': 3, 'Utilidade Pública': 2, 'Saúde': 1, 'Consumo Cíclico': 1}"
30,72,"['ABEV3', 'GUAR3', 'ODPV3', 'PETR3', 'PGMN3', 'RAIZ4', 'SHUL4', 'SLCE3', 'STBP3', 'YDUQ3']",5.506411010128544,0.20000000000000004,0.21504379253045816,0.19828995077626355,0.3356108796128999,"{'Bens Industriais': 2, 'Saúde': 2, 'Consumo não Cíclico': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Consumo Cíclico': 2}"
31,73,"['BBDC4', 'IRBR3', 'PETR3', 'SBFG3', 'SIMH3', 'SMTO3', 'VIVA3', 'VIVT3', 'VULC3', 'YDUQ3']",5.988731821077266,0.28,0.15034752565742301,0.23274939538135353,0.4382448615224353,"{'Consumo Cíclico': 4, 'Financeiro e Outros': 3, 'Petróleo, Gás e Biocombustíveis': 1, 'Consumo não Cíclico': 1, 'Comunicações': 1}"
32,74,"['BRFS3', 'CSAN3', 'CXSE3', 'ENAT3', 'ITUB4', 'POMO3', 'POMO4', 'RAIL3', 'SHUL4', 'SUZB3']",5.377181159615191,0.26000000000000006,0.5851393714745823,0.34603875762884356,0.4605428057239775,"{'Bens Industriais': 4, 'Financeiro e Outros': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Consumo não Cíclico': 1, 'Materiais Básicos': 1}"
33,75,"['BBDC4', 'CPFE3', 'CYRE3', 'EMBJ3', 'ISAE4', 'ITUB4', 'LOGN3', 'SAPR4', 'SMFT3', 'TAEE3']",5.530014530672258,0.28,0.16675905643323163,0.2663122067451784,0.4523020501363903,"{'Utilidade Pública': 4, 'Financeiro e Outros': 2, 'Consumo Cíclico': 2, 'Bens Industriais': 2}"
34,76,"['BBDC4', 'BRAV3', 'LEVE3', 'MDIA3', 'PGMN3', 'POMO4', 'RDOR3', 'SAPR4', 'VULC3', 'YDUQ3']",5.756062153058664,0.18000000000000005,0.22755958457593334,0.3416633020836653,0.42162252719852394,"{'Consumo Cíclico': 3, 'Saúde': 2, 'Financeiro e Outros': 1, 'Bens Industriais': 1, 'Consumo não Cíclico': 1, 'Utilidade Pública': 1, 'Petróleo, Gás e Biocombustíveis': 1}"
35,77,"['ABEV3', 'ASAI3', 'BBDC3', 'CURY3', 'JBSS3', 'MILS3', 'NEOE3', 'SLCE3', 'STBP3', 'TAEE3']",5.582124275572938,0.26000000000000006,0.43086343536037314,0.3633523337160242,0.2982660197118587,"{'Consumo não Cíclico': 4, 'Bens Industriais': 2, 'Utilidade Pública': 2, 'Financeiro e Outros': 1, 'Consumo Cíclico': 1}"
36,78,"['CBAV3', 'CYRE3', 'ENAT3', 'MBRF3', 'NATU3', 'ODPV3', 'RECV3', 'SANB3', 'SBFG3', 'SBSP3']",5.5588176616895835,0.16000000000000006,0.19390195846682537,0.09542881665326773,0.3170520696102015,"{'Consumo Cíclico': 2, 'Consumo não Cíclico': 2, 'Petróleo, Gás e Biocombustíveis': 2, 'Saúde': 1, 'Utilidade Pública': 1, 'Financeiro e Outros': 1, 'Materiais Básicos': 1}"
37,79,"['BRFS3', 'CMIN3', 'ITSA3', 'ITSA4', 'KLBN3', 'MGLU3', 'MULT3', 'PRIO3', 'SAPR4', 'SBFG3']",5.456611235598202,0.20000000000000004,0.14010115888560382,0.2722095657948655,0.46614831808848983,"{'Financeiro e Outros': 3, 'Materiais Básicos': 2, 'Consumo Cíclico': 2, 'Consumo não Cíclico': 1, 'Utilidade Pública': 1, 'Petróleo, Gás e Biocombustíveis': 1}"
