run_id,seed,tickers,fitness,hhi,score_median,score_mean,score_std,sectors,generations_run,converged_early
33,75,"['ALOS3', 'AURE3', 'CLSC4', 'CPLE5', 'CYRE3', 'ENGI11', 'HYPE3', 'JBSS3', 'LOGG3', 'MULT3', 'RANI3', 'SAPR3', 'SCAR3', 'VULC3']",4.677745289199821,0.2448979591836735,0.12859253439451024,0.13984752832275224,0.2584415921097149,"{'Utilidade Pública': 5, 'Financeiro e Outros': 4, 'Consumo Cíclico': 2, 'Materiais Básicos': 1, 'Consumo não Cíclico': 1, 'Saúde': 1}",51,True
34,76,"['EMBJ3', 'EVEN3', 'FRAS3', 'GGBR4', 'GOAU4', 'ITSA4', 'LOGG3', 'MDNE3', 'ODPV3', 'POMO3', 'POMO4', 'RENT3', 'TAEE3', 'UNIP3']",4.395760359742297,0.2040816326530612,0.19313703273622174,0.17838685814843253,0.2250276431224031,"{'Bens Industriais': 4, 'Materiais Básicos': 3, 'Consumo Cíclico': 3, 'Financeiro e Outros': 2, 'Utilidade Pública': 1, 'Saúde': 1}",53,True
35,77,"['ANIM3', 'CMIG4', 'EVEN3', 'FIQE3', 'GGPS3', 'GRND3', 'ITSA3', 'JALL3', 'LOGN3', 'MDIA3', 'PETR4', 'SANB4', 'SUZB3', 'TAEE11']",4.235627686836909,0.14285714285714285,0.06914700597008454,0.06883119380076352,0.28201912268454393,"{'Consumo Cíclico': 3, 'Utilidade Pública': 2, 'Financeiro e Outros': 2, 'Consumo não Cíclico': 2, 'Bens Industriais': 2, 'Comunicações': 1, 'Petróleo, Gás e Biocombustíveis': 1, 'Materiais Básicos': 1}",121,True
36,78,"['AZUL4', 'AZZA3', 'BMOB3', 'CBAV3', 'DESK3', 'EZTC3', 'MGLU3', 'NATU3', 'NEOE3', 'RDOR3', 'RENT3', 'SANB11', 'SHUL4', 'TAEE11']",4.455434040246247,0.1530612244897959,0.18857736114315404,0.1677421895063575,0.23169802741229442,"{'Consumo Cíclico': 4, 'Utilidade Pública': 2, 'Bens Industriais': 2, 'Tecnologia da Informação': 1, 'Saúde': 1, 'Financeiro e Outros': 1, 'Comunicações': 1, 'Consumo não Cíclico': 1, 'Materiais Básicos': 1}",95,True
37,79,"['BEEF3', 'CEBR6', 'COGN3', 'CXSE3', 'EUCA4', 'FRAS3', 'GMAT3', 'LIGT3', 'RAPT4', 'SAPR11', 'SBFG3', 'STBP3', 'UNIP6', 'VTRU3']",4.650288835100096,0.18367346938775508,0.15254609966026167,0.16393865960072387,0.2662950172506652,"{'Bens Industriais': 3, 'Utilidade Pública': 3, 'Consumo Cíclico': 3, 'Materiais Básicos': 2, 'Consumo não Cíclico': 2, 'Financeiro e Outros': 1}",92,True
38,80,"['BBAS3', 'CPLE3', 'ECOR3', 'ELMD3', 'FESA4', 'GGBR3', 'LAVV3', 'LREN3', 'NTCO3', 'POMO3', 'PORT3', 'SBFG3', 'STBP3', 'VITT3']",4.037123326997499,0.19387755102040816,0.12150315629160502,0.12919307110645212,0.2827115729083173,"{'Bens Industriais': 4, 'Consumo Cíclico': 3, 'Materiais Básicos': 3, 'Comunicações': 1, 'Financeiro e Outros': 1, 'Utilidade Pública': 1, 'Consumo não Cíclico': 1}",88,True
39,81,"['BRBI11', 'CMIG4', 'CSUD3', 'CXSE3', 'DESK3', 'ENGI11', 'MOTV3', 'MOVI3', 'NEOE3', 'RANI3', 'SANB11', 'SOMA3', 'TAEE4', 'TRIS3']",4.410965508733965,0.2040816326530612,0.0768375767215917,0.13325856118706092,0.22749572669599497,"{'Utilidade Pública': 4, 'Financeiro e Outros': 3, 'Consumo Cíclico': 3, 'Bens Industriais': 2, 'Materiais Básicos': 1, 'Comunicações': 1}",66,True
40,82,"['ABEV3', 'ALOS3', 'BMOB3', 'BPAC11', 'BRAV3', 'CRFB3', 'CURY3', 'EZTC3', 'ITUB3', 'KLBN4', 'LAVV3', 'MDNE3', 'SAPR11', 'SAPR4']",4.0851652645408425,0.18367346938775508,0.12505686947147665,0.14986376655520237,0.2447972997506191,"{'Consumo Cíclico': 4, 'Financeiro e Outros': 3, 'Utilidade Pública': 2, 'Consumo não Cíclico': 2, 'Tecnologia da Informação': 1, 'Materiais Básicos': 1, 'Petróleo, Gás e Biocombustíveis': 1}",57,True
41,83,"['AURE3', 'AZZA3', 'CBAV3', 'CEAB3', 'CPLE6', 'CXSE3', 'DEXP3', 'EZTC3', 'FLRY3', 'ISAE4', 'MBRF3', 'MRVE3', 'SAPR3', 'SMFT3']",4.463779302805216,0.2448979591836735,0.2036886803824932,0.1491584275502005,0.271294427023452,"{'Consumo Cíclico': 5, 'Utilidade Pública': 4, 'Materiais Básicos': 2, 'Consumo não Cíclico': 1, 'Financeiro e Outros': 1, 'Saúde': 1}",54,True
42,84,"['AESB3', 'AMER3', 'AZZA3', 'BMOB3', 'BRFS3', 'BRSR6', 'CSMG3', 'DEXP3', 'ELMD3', 'EZTC3', 'GMAT3', 'MILS3', 'SIMH3', 'TAEE4']",4.436399053081531,0.1530612244897959,0.35635874187033967,0.3030413220301386,0.2609566960041923,"{'Utilidade Pública': 3, 'Consumo Cíclico': 3, 'Consumo não Cíclico': 2, 'Financeiro e Outros': 2, 'Tecnologia da Informação': 1, 'Bens Industriais': 1, 'Materiais Básicos': 1, 'Comunicações': 1}",52,True
