TICKER,PRECO,ULTIMO DIVIDENDO,DY,VALOR PATRIMONIAL COTA,P/VP,LIQUIDEZ MEDIA DIARIA,PERCENTUAL EM CAIXA,CAGR DIVIDENDOS 3 ANOS,CAGR VALOR COTA 3 ANOS,PATRIMONIO,N COTISTAS,GESTAO,N COTAS,SETOR
HGLG11,146.0,-0.214685550784334,-0.19384795006080455,166.6,-0.491290115213099,2.327290732353134,-0.7774742742119262,-0.01050849636026461,0.30819009270988235,3.3267250565339643,2.918547430365526,,0.15737013808623954,Imóveis Industriais e Logísticos
HIRE11,100.36,-0.26766383693127516,-0.24723470030103833,101.13,-1.1336565782591737,-0.5454598097976775,-0.04262742130206893,,,-0.5075811344977326,-0.5247378768876843,,-0.5109119614627257,Imóveis Industriais e Logísticos
HLOG11,9.39,-0.4790953607358857,-0.1743114943569509,11.81,-0.02411450572504483,-0.5248564337056514,-0.45180350985414847,1.293528099575306,0.4648538263858001,-0.3889502458810491,-0.5010509364964401,,0.10900870955234541,Imóveis Industriais e Logísticos
HSLG11,85.11,-0.3158259152466762,-0.1741180641024573,110.2,0.15107634783297572,3.6427897318230946,-0.0454109321085456,-0.12470930603426295,0.27747171355774164,0.08251903163375707,-0.28443199437182115,,-0.3562461025729869,Imóveis Industriais e Logísticos
IBBP11,7.4,-0.47666317578095796,-0.12885538455095474,9.42,0.03428244546096202,-0.5322568127070246,-0.8345362457446992,,,-0.12561744997287685,-0.5141264658047123,,1.038155885661858,Imóveis Industriais e Logísticos
INLG11,63.85,-0.35194747398322695,-0.12885538455095474,106.42,1.1438245179950917,-0.5270737331412082,-0.7830412958248796,-0.23598188981918436,-0.6594388505825507,-0.4004063712184078,-0.4370563367040832,,-0.48328658419953646,Imóveis Industriais e Logísticos
LVBI11,101.39,-0.3158259152466762,-0.19771655515067654,120.41,-0.2577023104690716,5.207830958441743e-05,-0.8053093822766935,-0.5746800176557435,0.23139414482953055,0.3706245486609124,0.22590017699986237,,-0.30232229392281873,Imóveis Industriais e Logísticos
MCLO11,10.88,-0.4795769815190397,-0.18417643733612452,13.85,0.03428244546096202,-0.2145611408722177,-0.43510244501528816,,,0.25732739069868327,-0.5236568054113883,,1.3897542426183034,Imóveis Industriais e Logísticos
NEWL11,100.94,-0.2556233173524249,-0.14181521160202598,126.71,-0.02411450572504483,-0.5248038074227949,1.404798198065832,-0.025149625805649008,0.444118920458105,-0.4659089773236162,-0.48141650426494215,,-0.5098222274700567,Imóveis Industriais e Logísticos
PQAG11,56.89,-0.3784366170566975,-0.1721837615575213,56.46,-1.2504504806311874,-0.5450578367798984,-0.8847090280314422,0.1827544123188095,0.7774133342588321,-0.23687709627468265,-0.5226240499787257,,-0.3354807389359708,Imóveis Industriais e Logísticos
RBLG11,17.69,-0.48680129326634985,-0.1764392271563805,31.51,1.3774123227391184,-0.5454763482827998,-0.17901945081942874,-2.7327824979054043,-0.11341966115324918,-0.6432123944565139,-0.5239587806840966,,-0.5436560886514172,Imóveis Industriais e Logísticos
RBRL11,71.99,-0.35194747398322695,-0.143749514146962,95.14,0.20947329901898257,-0.4912440223078755,0.37907446587915605,0.07050575323752908,0.055531424183524844,-0.31804740074824367,-0.4242586246467027,,-0.4493757312815566,Imóveis Industriais e Logísticos
RELG11,67.8,-0.3037853956678259,-0.1184101508083003,92.52,0.38466415257700315,-0.53902503947063,-0.05236970912473741,2.3993823673381542,0.9801546366629609,-0.6363586497409351,-0.503865346038082,,-0.5480501370949294,Imóveis Industriais e Logísticos
RZAT11,90.86,-0.08705604324852123,-0.06985915693040654,102.13,-0.5496870663991058,-0.4215070836733018,0.842529015157532,0.4453186670393697,0.8964470534733774,-0.4255626774964155,-0.3168279016279746,,-0.48760643181790264,Imóveis Industriais e Logísticos
RZZR11,128.8,-0.19975530650655968,-0.15013271254525082,183.62,0.5598550061350237,-0.5302093446838492,-0.7649484755827809,0.15444822872439967,-0.5404051313680054,-0.11187977053795056,-0.5219717833896756,,-0.4664513384424222,Imóveis Industriais e Logísticos
SJAU11,1.7,2.364393743005392,-0.36948262114099395,14.85,3.350061333802428,-0.5453602936847699,2.5098519882370947,,-4.3213461109300955,-0.6476438769913767,-0.5202867613679629,,-0.5412701711754806,Imóveis Industriais e Logísticos
TRBL11,51.06,-0.3904771366355478,0.009253817157476089,76.7,0.7350458596930436,-0.4379859356139555,0.093764608215291,0.12321381924091292,-0.8813791399567674,-0.3405571237910532,-0.27317435620525327,,-0.4329723907686895,Imóveis Industriais e Logísticos
VILG11,89.7,-0.29896918783628584,-0.1692823077401173,109.32,-0.19930535928306473,-0.22700406930940717,-0.053761464527975866,0.6620073828310589,0.082410005941648,0.21156099198813966,0.378832534110287,,-0.31980320691467257,Imóveis Industriais e Logísticos
VTLT11,88.98,-0.19244695193258915,-0.22479679077978065,90.55,-1.075259627073167,1.4739990102746638,-0.7148452810661997,0.5380458201934709,0.45947811003417544,-0.5527697721058958,-0.49197959930428076,,-0.5206614571897027,Imóveis Industriais e Logísticos
XPLG11,91.17,-0.29896918783628584,-0.16077137654239887,105.03,-0.43289316402709216,0.5928173790044469,-0.5019067043707297,0.13590279809357939,0.05092366731070373,2.195124621989628,1.572148219271935,,0.24762029455526685,Imóveis Industriais e Logísticos
AFHF11,10.08,-0.2637881237133051,-0.5123470479402428,10.28,0.03179502263688509,-0.16941269683597313,2.383215834612851,,,-0.6131861654493704,-0.468162012189797,,-0.5249529494258327,Misto
ALZR11,9.9,-0.287747933482398,-0.047446771478333594,10.78,0.07631836065677018,-0.1680226571592045,0.25148643232117995,0.4146620980352214,0.2854293931876375,0.9896062463267135,1.780598452809129,,3.512281048709554,Misto
ARTE11,7.5,-0.283103470540716,0.7958607067548966,10.16,0.2098883747164256,-0.1694192675410211,-0.5385312671960475,,,-0.5712036791501437,-0.46890767408467343,,-0.41105329859532364,Misto
BLOG11,6.6,-0.29890693612677954,-1.5672536553272323,11.26,0.32119671976613845,-0.16943759827103258,-0.7007942093305229,,,-0.33814375246029843,-0.478857252204367,,0.12804009428407848,Misto
CARE11,2.8,-0.300946461157692,-1.613589231054333,34.61,0.6996450929351621,-0.16943248211737102,-0.5476585576911117,,-1.9084922301771108,-0.42907964293256495,-0.4043912262548484,,-0.4692332239278236,Misto
CPLG11,11.18,-0.2813475299200423,0.5966177311283644,10.52,-0.027569428056295132,-0.16938901009928525,-0.7071326055076509,,,-0.10927555519255557,-0.42011690173933053,,0.7750172911330104,Misto
CPOF11,115.0,-0.22691337067915696,-1.1177985707743567,125.83,0.0837389169934177,-0.16785930566657747,-0.6713840510686492,,0.7671217506756611,-0.01813555798706873,-0.47886838148638006,,-0.512567683137606,Misto
CPUR11,11.03,-0.28485941116138974,-0.05671388662375378,9.67,-0.0869338787494752,-0.1689865450268433,-0.7038366394955443,0.6500624982729756,0.9826264686222143,-0.05034446032067262,-0.46026022196051025,,1.0653577527046694,Misto
DAMA11,5.84,-0.29254147578277523,0.5286588867286166,7.3,0.16536503669654043,-0.16943699723953157,-0.24645797135399164,,,-0.6234485734694809,-0.4701318951061122,,-0.5113590613362311,Misto
EMET11,9.3,-0.28485941116138974,1.2422267529259652,9.5,0.03179502263688509,-0.16943694513818627,0.04662946787640471,,,-0.6168453192648894,-0.47754399692682353,,-0.5249529494258327,Misto
FTCE11B,38280.1,5.621690030768509,-1.5811543280453624,2935.81,-5.8267342051463205,5.9160781452985205,-0.37424003828489105,,,3.0252191636803394,-0.47881273507631467,,-0.6173703836731325,Misto
HGBL11,8.68,-0.28977604489927616,-0.05516936743285046,9.74,0.09858002966671277,-0.16938239895837293,-0.4918806713323858,,,-0.42303023480952423,-0.42626026541055073,,0.013247930916767552,Misto
HGRU11,116.28,-0.1356044584041234,-0.04126869471472031,128.52,0.0837389169934177,-0.16664212538574064,-0.3204904387028461,0.29596019408554547,0.42865102860579984,2.1187101997782416,2.082469098131912,,-0.06329308764603286,Misto
HSRE11,86.45,-0.15316386461086062,0.11936130113922847,86.5,0.016953909963590037,-0.16929114432139797,-0.2616701221790987,0.8688145808428508,0.25561590989650984,0.055372738698674456,-0.4713783746915772,,-0.4262643862921517,Misto
ICRI11,90.55,-0.10048564599064898,0.4328986968926089,99.5,0.0837389169934177,-0.16915732302833505,0.1379023728270472,,,-0.3038106686385455,-0.3382721618151399,,-0.5538766686908108,Misto
JSRE11,57.21,-0.21462178633444087,-0.06134744419646374,101.64,0.3360378324394335,-0.1681041576439582,-0.30223585771271755,0.3640760545798743,-0.032581095251057714,1.3036513208508664,0.4985162941843219,,-0.12583391848713188,Misto
KNRI11,151.6,-0.10926534909401756,-0.28839176525925664,163.51,0.06889780432012266,-0.1665160032743376,-0.4726119469539169,0.4607404742519733,0.41754404463459543,3.4192592009290963,3.1184160557554415,,0.062412059565929726,Misto
LLAO11,57.2,-0.00390891185359426,-1.613589231054333,53.4,-0.03498998439294266,-0.16943758519764876,1.0009383963047884,,,-0.6430966790568761,-0.4793246820489163,,-0.6423766059807227,Misto
MAGM11,9.99,-0.2813475299200423,0.4112754282199619,10.02,0.016953909963590037,-0.1693842683539273,0.49082427196953116,,,-0.5449714541322864,-0.47777771184909823,Ativa,-0.33660455480611,Misto
