TICKER,SETOR,DY,P/L,P/VP,P/ATIVOS,MARGEM BRUTA,MARGEM EBIT,MARG. LIQUIDA,P/EBIT,EV/EBIT,DIVIDA LIQUIDA / EBIT,DIV. LIQ. / PATRI.,PSR,P/CAP. GIRO,P. AT CIR. LIQ.,LIQ. CORRENTE,ROE,ROA,ROIC,PATRIMONIO / ATIVOS,PASSIVOS / ATIVOS,GIRO ATIVOS,CAGR RECEITAS 5 ANOS,CAGR LUCROS 5 ANOS,VPA,LPA,PEG RATIO
GGPS,Bens Industriais,-0.9760615132207192,-0.2524996908303074,-0.10746891156896282,0.07252631162808956,-1.041653019304359,-0.051684810220407267,0.09652891501291119,0.2927476963580155,0.18103436336656825,0.15189058709496794,-0.44645909849084087,0.5272572058451931,-0.19197120538641183,0.057666612646174786,0.6322681580394208,0.24105959333157934,-0.020165497560829946,0.23623447840417852,-0.28508738590206995,0.3058913435052076,1.4179229017060124,0.17404442040483772,-0.16969000849421875,-0.33012987515191133,0.013011881640338651,3.3394856764569623
GMAT,Consumo não Cíclico,-0.3446550027173558,-0.025291062316568864,-0.11130297173256644,-1.137259195655443,-0.3898283678602882,-0.5758500232250571,0.11315416893693278,0.24731973057849244,-0.1185856017231126,0.7171685946193721,-0.4583534218801047,0.2729501888368981,-0.21313893675956544,-2.1809236408212196,1.3390245330753514,0.31224660469161364,0.7966632910575233,1.5156048130984732,0.8140594291515225,-0.7333491907368385,1.5732651543889675,1.3445891222393904,0.6342423840055861,-0.6619743427183685,-0.12644209614031338,0.3900503380862312
GOAU,Materiais Básicos,-0.8626398337899533,0.003668850797460369,0.4078583641352227,1.0876646771888272,-0.929901606612097,-0.43816027559086984,-0.22368173297048555,-0.6995595570691133,-0.2133347751111263,-0.15032250518831053,-0.28012167790467296,1.0111796596929277,-0.531255422030063,1.0081403314293735,0.22981273825043683,0.28134047838975673,-0.07939189624439896,-0.29298443193443113,-0.5104511332474999,-0.8287942136387175,0.4632600259942323,-0.37835362173858605,0.3985643956415627,0.5981278852815449,0.27088720106855435,-0.2353726776387713
GRND,Consumo Cíclico,0.6896366305254149,0.18429942927439913,0.1529745545455032,-1.1825703629410254,0.3629579396376935,0.5480032929809807,1.2234112116470492,0.17964505583624094,0.12008085486217815,-0.023049890143242692,-1.0339135904567118,-1.474130890895772,-0.21626802032140702,-1.2834542301009682,1.881642984672339,0.21202267219802004,1.283961812108268,0.11821673526385368,2.331659282880362,-2.2599159271379423,-0.2964846894111527,-0.836594648095179,-0.2825274389485455,-0.773129981183184,-0.19330159640964528,0.47994983660659285
GUAR,Consumo Cíclico,,-0.406580752839377,0.5453986799339031,0.5092531932781118,1.1032786489850872,-0.38279747310244117,-0.5277299796972262,0.11855930143044494,0.11768489502543576,-0.12602855276303263,-0.404107750894841,0.7503406851003442,-0.34657249615810043,0.3793949726125439,-0.5645989265807412,-0.26325998946101903,-0.45017837377311454,0.0936126510725269,0.10764662241498783,-0.017844592555294865,0.2584677284337846,-0.8869987350659153,-0.8140291503673974,-0.08088883606624037,-0.2334163382257587,0.12596758496004132
HBOR,Consumo Cíclico,-0.4310241115651311,0.3292531818154192,0.9988665581604986,1.0977135606586812,-0.5202648113949541,0.42290893715014066,-0.440210321693262,0.06551898784882697,0.13618170496508689,-0.2726059738426297,0.6374942145344069,1.0159492314879401,-0.6993480283013435,0.8554804289911012,-0.4660925408926975,-0.34823115871334515,-0.6647252683226631,-0.11316635436521902,-0.8886756246824915,-0.18524663346489975,-1.5043223047207217,-1.2808340586847198,,-0.06687149200623986,-0.2964537896510798,0.675250389239173
HBRE,Financeiro e Outros,,-0.03072583548441373,1.145177008313699,0.5936242952228733,0.8951362433972578,1.9751736068853751,-0.19768203393948106,-0.6041420759333781,-0.323327451969413,-0.4620177004654798,-0.0061080399117508875,0.16218518084593558,-0.06367843662557501,0.6565843771766343,-0.33706471096987417,-0.9649722465395281,-0.5509857776519457,-0.2905788859757957,0.4546356919252703,-1.002825273106779,-0.8725707685440998,0.3372087245224031,-1.5393396994536925,-0.030498319043764203,-0.5864288156244686,-0.17699651255039128
HBSA,Bens Industriais,,1.5758004173560134,-0.9065026956276128,-0.029961011926134113,-1.6095889468579752,-0.8789698550627684,-1.1328618155678707,-3.099921403341011,-4.145069370534024,3.418691238641249,0.8647690886417858,-2.044794442973236,-0.1710888782746214,0.2711191490081351,-0.14428022126864898,-0.38422719663821975,-1.0648578509817237,-0.9293110222940839,-0.6355120077483889,0.6568399611462671,-1.5729643962987585,-0.6443819146566981,,-0.8545301110794324,-0.5073408615472159,-0.3487071946720441
HYPE,Saúde,-0.1373809955780172,-1.240498114129555,0.14207382461329474,-0.011587461407982318,2.2363759898198765,0.29479766111546934,0.8569671817533634,1.551868004799267,1.6190403403516813,-1.4029562501709942,0.30702803082955804,-0.9323821020991564,0.8265049898805462,0.30900106781715986,-0.8827111858890584,0.34059890256514636,0.2917014487538466,-0.37617329017017553,0.6974736075408838,-0.6725915734239636,-1.200570544907177,-0.3018342460908279,-1.3288034175222008,2.1396715406862348,0.7312022597544275,-0.8783695443975654
IGTI,Financeiro e Outros,-0.6263740226693002,-0.9904647803539719,-0.2928812265708839,-0.4302541890087773,0.6736972341926605,0.3031256124075481,0.0941827887831311,0.06679735399090021,-0.05268837524968206,-0.251099923178673,-0.08742756087651901,-1.3225146996696737,0.00020575361888817888,-0.27834546066847954,0.6525975801994433,-0.4336832239926445,-0.0992956266845011,-0.07953398289927613,0.831741270309415,-0.6846153629519207,-0.33029514967488505,-0.5890799879330714,0.4708474295201674,-0.6022730279687811,-0.5195277166485712,0.54757284211098
