date,value
2022-07-21,149.70047772
2022-07-22,149.773886344
2022-07-25,149.847330964
2022-07-26,149.9208116
2022-07-27,149.994328268
2022-07-28,150.067880987
2022-07-29,150.141469774
2022-08-01,150.215094646
2022-08-02,150.288755622
2022-08-03,150.362452719
2022-08-04,150.438818802
2022-08-05,150.515223669
2022-08-08,150.591667341
2022-08-09,150.668149837
2022-08-10,150.744671177
2022-08-11,150.82123138
2022-08-12,150.897830467
2022-08-15,150.974468458
2022-08-16,151.051145371
2022-08-17,151.127861226
2022-08-18,151.204616045
2022-08-19,151.281409845
2022-08-22,151.358242647
2022-08-23,151.435114472
2022-08-24,151.512025338
2022-08-25,151.588975265
2022-08-26,151.665964274
2022-08-29,151.742992384
2022-08-30,151.820059615
2022-08-31,151.897165987
2022-09-01,151.974311519
2022-09-02,152.051496233
2022-09-05,152.128720146
2022-09-06,152.205983281
2022-09-08,152.283285656
2022-09-09,152.360627291
2022-09-12,152.438008206
2022-09-13,152.515428422
2022-09-14,152.592887958
2022-09-15,152.670386833
2022-09-16,152.74792507
2022-09-19,152.825502686
2022-09-20,152.903119702
2022-09-21,152.980776138
2022-09-22,153.058472015
2022-09-23,153.136207352
2022-09-26,153.213982169
2022-09-27,153.291796486
2022-09-28,153.369650324
2022-09-29,153.447543702
2022-09-30,153.52547664
2022-10-03,153.603449159
2022-10-04,153.681461279
2022-10-05,153.75951302
2022-10-06,153.837604401
2022-10-07,153.915735444
2022-10-10,153.993906167
2022-10-11,154.072116592
2022-10-13,154.150366739
2022-10-14,154.228656627
2022-10-17,154.306986277
2022-10-18,154.385355709
2022-10-19,154.463764944
2022-10-20,154.542214001
2022-10-21,154.620702901
2022-10-24,154.699231663
2022-10-25,154.777800309
2022-10-26,154.856408858
2022-10-27,154.935057331
2022-10-28,155.013745748
2022-10-31,155.092474129
2022-11-01,155.171242495
2022-11-03,155.250050866
2022-11-04,155.328899261
2022-11-07,155.407787703
2022-11-08,155.48671621
2022-11-09,155.565684803
2022-11-10,155.644693503
2022-11-11,155.72374233
2022-11-14,155.802831305
2022-11-16,155.881960447
2022-11-17,155.961129777
2022-11-18,156.040339315
2022-11-21,156.119589083
2022-11-22,156.1988791
2022-11-23,156.278209386
2022-11-24,156.357579963
2022-11-25,156.436990851
2022-11-28,156.51644207
2022-11-29,156.595933641
2022-11-30,156.675465583
2022-12-01,156.755037919
2022-12-02,156.834650667
2022-12-05,156.91430385
2022-12-06,156.993997486
2022-12-07,157.073731598
2022-12-08,157.153506205
2022-12-09,157.233321327
2022-12-12,157.313176987
2022-12-13,157.393073203
2022-12-14,157.473009997
2022-12-15,157.552987389
2022-12-16,157.633005401
2022-12-19,157.713064051
2022-12-20,157.793163362
2022-12-21,157.873303354
2022-12-22,157.953484047
2022-12-23,158.033705463
2022-12-26,158.113967621
2022-12-27,158.194270543
2022-12-28,158.274614249
2022-12-29,158.35499876
2022-12-30,158.435424097
2023-01-02,158.51589028
2023-01-03,158.596397331
